Date,AVXL.US,BGMS.US,BKYI.US,BLNE.US,BOXL.US,CODX.US,CYPH.US,DVLT.US,ENTO.US,EQ.US,FRGT.US,GNPX.US,GREE.US,HBIO.US,HYPD.US,IBIO.US,IRWD.US,KALA.US,LMFA.US,PHIO.US,QCLS.US,RLMD.US,RNTX.US,SBLX.US,SLRX.US,SONN.US,SSP.US,STIM.US,TPST.US,TRAW.US,TXMD.US,WKHS.US
2019-03-19,2.95,62143.2,177.12,1220.0,108.0,1.2,21.3,717000.0,270900.0,7.35,306900.0,3980.0,53.262,3.66,440.0,450.0,13.63,424.5,40.5,2585.09,159120.0,7.2,44.0,2790.4,29556.0,124925.0,21.809,17.49,2753.4,1560.0,277.0,192.5
2019-03-20,2.96,72000.0,168.48,1214.0,115.6,1.18,20.2,711630.0,289800.0,7.31,305800.0,3660.0,55.223,3.7,443.2,440.75,13.69,411.0,40.809,2572.02,156240.0,7.2,41.8,2681.6,30288.0,123163.0,21.207,16.95,2839.2,1560.0,276.0,198.675
2019-03-21,3.1,69487.2,169.92,1186.0,112.0,1.21,20.8,693000.0,284760.0,6.91,309100.0,3600.2,53.751,3.94,439.2,455.0,14.11,385.5,40.8,2554.2,159840.0,7.2,38.6,2668.8,33750.0,119376.0,21.42,16.7,2815.8,1687.5,272.0,188.35
2019-03-22,3.08,68400.0,178.56,1188.0,111.2,1.17,19.7,720000.0,286020.0,6.81,302500.0,3582.6,55.47,3.93,424.0,451.55,13.62,371.0,38.55,2525.15,155520.0,7.2,38.8,2662.4,31875.0,121081.0,20.985,14.5,2864.55,1597.5,259.5,191.5
2019-03-25,3.42,68400.0,174.168,1172.0,109.6,1.19,19.7,675000.0,283513.0,7.0,305800.0,3680.0,53.998,3.98,428.0,450.0,13.75,397.5,38.4,2706.26,139668.0,7.28,37.0,2668.8,28380.0,112112.0,20.916,14.51,2823.6,1548.75,250.5,191.25
2019-03-26,3.35,66254.4,184.32,1160.0,116.4,1.16,19.0,681000.0,292912.0,7.51,294800.0,3343.2,54.981,4.03,424.0,449.75,13.29,395.5,39.888,2524.5,136212.0,7.56,37.45,4064.0,28584.0,114674.0,20.83,14.66,2827.5,1387.5,246.5,185.05
2019-03-27,3.23,64800.0,185.76,1170.0,117.6,1.11,18.6,645000.0,300258.0,7.54,304700.0,3250.0,54.981,4.17,428.0,448.95,12.76,384.5,40.5,2541.78,152640.0,7.88,35.8,2841.6,28560.0,114034.0,20.685,14.75,2788.5,1286.25,243.5,173.45
2019-03-28,3.11,64800.0,195.84,1186.0,115.6,1.03,19.0,576000.0,302400.0,7.97,447700.0,3316.6,55.964,4.38,462.4,443.8,12.72,387.0,43.2,2649.24,144000.0,7.72,37.6,2835.2,29625.0,118518.0,20.596,15.34,2823.6,1293.75,245.0,156.5
2019-03-29,3.05,67320.0,211.68,1162.0,128.0,1.06,18.7,597000.0,304920.0,8.0,418000.0,3110.0,55.47,4.31,479.2,436.5,13.53,413.5,41.4,2673.0,139680.0,7.08,39.0,1894.4,28926.0,110830.0,20.364,15.25,2925.0,1237.5,243.5,153.75
2019-04-01,2.97,64051.2,204.894,1160.0,118.8,1.07,19.5,564000.0,313740.0,8.2,377300.0,3290.0,55.47,4.22,479.2,424.89,14.02,418.5,42.51,2732.4,141276.0,7.04,36.6,1696.0,30150.0,112112.0,20.606,14.75,3100.5,1226.25,241.0,164.5
2019-04-02,2.98,63360.0,197.28,1222.0,115.2,1.12,20.7,558000.0,321300.0,7.41,389400.0,3360.0,57.189,4.08,452.8,420.0,12.31,421.0,41.4,2731.86,135258.0,6.6,36.4,1712.0,33000.0,116597.0,20.645,15.76,3155.1,1338.75,245.0,165.05
2019-04-03,2.92,62244.0,195.84,1224.0,114.4,1.13,19.4,546000.0,323820.0,7.18,378400.0,3660.0,53.509,4.14,476.0,425.0,12.53,429.5,44.7,2844.4,131904.0,6.64,35.0,1644.8,31125.0,119479.0,20.709,15.78,3205.8,1372.5,245.5,157.475
2019-04-04,2.89,61905.6,201.582,1220.0,122.8,1.07,19.3,540000.0,317859.0,7.15,425700.0,3400.0,53.998,4.11,473.6,411.25,12.66,426.0,41.787,2869.02,132336.0,6.48,35.6,1516.8,31470.0,114674.0,21.111,17.13,3266.25,1395.0,247.5,167.75
2019-04-05,3.01,61106.4,201.6,1226.0,120.0,1.07,19.5,594000.0,312153.0,7.46,413600.0,3492.0,53.751,4.25,477.6,400.0,12.89,429.5,42.6,2851.2,132492.0,6.64,35.6,1568.0,35475.0,107635.0,21.334,17.03,3334.5,1342.5,245.5,155.375
2019-04-08,2.81,60688.8,208.8,1206.0,118.8,1.07,19.7,624000.0,315000.0,7.51,405900.0,3620.2,53.015,4.3,478.4,400.0,12.1,440.0,39.9,2826.9,128190.0,5.8,35.0,1817.6,35205.0,102502.0,21.557,17.2,3299.4,1308.75,240.5,154.5
2019-04-09,2.75,59760.0,197.28,1230.0,115.6,1.08,19.3,552000.0,293580.0,6.87,369600.0,3660.0,53.015,4.24,475.2,405.0,12.04,409.5,40.2,2732.4,129528.0,6.56,34.6,1708.8,33561.0,101862.0,21.557,17.0,3291.6,1481.25,240.5,154.9
2019-04-10,2.78,59760.0,187.2,1200.0,130.8,1.08,19.1,591000.0,327600.0,7.23,369600.0,3600.0,52.773,4.515,508.0,409.9,12.15,400.0,40.5,2762.1,128880.0,6.56,34.6,1836.8,32325.0,96096.0,22.197,16.83,3120.0,1584.38,234.0,150.275
2019-04-11,2.93,56880.0,194.382,1196.0,132.8,1.0722,18.2,576000.0,321300.0,6.65,363000.0,3600.0,53.262,4.5,512.8,423.75,11.78,398.0,39.3,2696.76,129372.0,7.04,34.6,1747.2,33846.0,103143.0,21.974,16.7,2944.5,1511.25,231.5,152.9
2019-04-12,2.94,52423.2,190.08,1200.0,139.6,1.08,17.2,686610.0,319737.0,6.61,376200.0,3640.0,54.734,4.59,521.6,402.75,11.48,408.5,42.6,2625.48,124056.0,6.8,33.6,1651.2,41250.0,95455.2,22.179,16.69,2923.05,1406.25,227.5,164.225
2019-04-15,2.88,53280.0,162.13,1188.0,156.8,1.065,17.6,627000.0,307440.0,6.06,361900.0,3530.0,54.487,4.39,549.6,407.5,11.4,401.0,41.1,2583.9,117072.0,6.8,35.0,1568.0,46800.0,97377.6,22.4,16.33,2839.2,1488.75,223.5,156.375
2019-04-16,2.84,53280.0,171.36,1172.0,130.4,1.03,17.5,585000.0,318780.0,5.65,367400.0,3620.0,53.509,4.32,513.6,390.0,11.34,396.0,42.0,2632.61,103668.0,6.92,34.4,1433.6,44250.0,96736.8,22.41,16.17,3059.55,1455.0,218.0,159.5
2019-04-17,2.95,51840.0,173.772,1174.0,158.8,1.02,16.4,588000.0,309960.0,5.48,364100.0,3610.0,52.773,4.04,508.0,395.0,11.13,381.0,40.8,2579.15,107940.0,7.6,34.628,1331.2,39000.0,102502.0,22.342,15.57,2987.4,1380.0,210.0,127.775
2019-04-18,2.89,51638.4,171.36,1168.0,172.0,1.03,16.2,622530.0,311220.0,5.35,361900.0,3520.0,52.711,4.11,521.6,415.0,11.24,380.0,41.7,2726.46,112752.0,7.6,34.2,1337.6,39750.0,103143.0,21.915,15.56,3081.0,1418.12,211.5,140.0
2019-04-22,2.79,50745.6,169.934,1156.0,164.0,0.9924,16.9,591000.0,327600.0,5.51,357500.0,3420.0,52.526,3.91,514.4,417.5,11.44,375.0,42.204,2762.1,119964.0,7.2,33.6,1267.2,41250.0,106987.0,21.43,15.56,3120.0,1470.0,212.0,137.775
2019-04-23,2.93,51127.2,168.48,1190.0,166.4,1.04,17.2,554760.0,327600.0,5.42,332200.0,3582.6,52.17,4.0,499.2,415.6,12.0,377.5,43.5,2880.9,122268.0,7.28,34.5,1248.0,42936.0,106346.0,21.74,15.99,3112.2,1481.25,209.0,158.725
2019-04-24,2.95,50400.0,161.28,1200.0,163.2,1.03,17.3,567000.0,321300.0,5.28,315700.0,3560.0,52.773,3.94,521.6,422.5,11.94,372.0,40.2,2834.03,119520.0,7.64,34.8,1318.4,41670.0,102502.0,21.643,15.78,3157.05,1537.5,205.0,174.625
2019-04-25,2.94,48960.0,161.28,1208.0,160.4,1.02,16.7,532980.0,315000.0,5.38,309100.0,3600.0,53.509,3.88,513.6,410.0,12.1,377.5,41.1,2819.77,117360.0,7.32,34.2,1369.6,37275.0,99299.2,21.643,15.47,3125.85,1522.5,205.5,184.925
2019-04-26,3.14,50040.0,165.6,1200.0,153.6,1.02,17.0,502500.0,315000.0,5.99,305800.0,3560.0,52.773,3.85,531.2,405.0,12.2,380.0,41.1,2940.3,124266.0,7.56,33.4,1382.4,35634.0,96096.0,21.964,17.03,3108.3,1488.75,206.5,217.475
2019-04-29,3.1,50680.8,167.054,1210.0,156.4,1.0199,17.6,486000.0,315000.0,6.14,299200.0,3600.0,53.015,3.88,500.0,412.6,12.49,396.0,40.2,2857.79,123840.0,7.32,35.6,1331.2,34725.0,94122.4,22.226,17.2,3159.0,1511.25,214.0,206.15
2019-04-30,2.97,52560.0,187.056,1200.0,155.2,1.01,17.0,511170.0,312480.0,6.24,288200.0,3566.0,53.015,3.87,448.8,412.5,11.89,388.0,39.783,2910.06,118080.0,7.24,34.4,1350.4,34350.0,94174.4,22.099,16.67,3030.3,1500.0,215.0,207.5
2019-05-01,3.06,52488.0,191.52,1180.0,148.0,0.9975,17.0,522000.0,307440.0,6.39,275000.0,3500.0,52.279,3.75,472.8,425.0,11.78,370.5,38.4,2791.8,118278.0,7.28,34.6,1344.0,37566.0,94994.4,21.819,17.1,3100.5,1575.0,212.0,220.0
2019-05-02,3.09,50558.4,178.578,1210.0,142.8,0.982,16.7,495000.0,315000.0,6.33,249700.0,3500.0,52.279,3.75,480.0,425.0,10.27,360.0,40.2,2837.59,116640.0,7.0,35.0,1299.2,35664.0,94814.4,21.226,16.17,3042.0,1526.25,214.5,233.0
2019-05-03,3.15,52207.2,184.32,1200.0,153.2,0.9805,17.2,505950.0,321639.0,6.75,298100.0,3660.0,53.509,2.93,469.6,450.5,10.61,371.5,38.331,2880.9,117732.0,6.92,33.602,1382.4,34500.0,98017.6,21.587,16.53,3207.75,1526.25,218.0,235.0
2019-05-06,3.17,51148.8,181.44,1142.0,164.0,0.984,16.8,510000.0,323820.0,6.92,302500.0,3520.0,52.526,2.93,480.0,450.0,10.62,373.0,37.5,2738.34,115200.0,7.2,33.0,1414.4,34005.0,95455.2,21.925,17.13,3207.75,1575.0,227.5,220.0
2019-05-07,3.11,51696.0,181.44,1128.0,162.0,0.977,17.1,600000.0,327600.0,7.71,290400.0,3559.8,51.79,2.88,492.0,455.0,10.33,366.0,40.8,2791.8,116124.0,7.188,30.8,1286.4,31740.0,97377.6,21.616,15.77,3178.5,1548.75,190.0,210.625
2019-05-08,3.05,53100.0,183.294,1141.0,174.92,1.01,16.8,630000.0,364683.0,6.08,286000.0,3680.0,53.509,2.76,482.4,455.0,10.63,355.0,42.0,2762.1,109788.0,7.04,31.48,1209.6,30375.0,124284.0,21.75,16.2,3227.25,1575.0,184.5,662.5
2019-05-09,3.07,51336.0,192.96,1170.0,170.4,1.17,16.8,597000.0,340200.0,6.04,286000.0,3700.0,53.262,2.46,468.0,411.35,10.75,347.0,40.83,2792.99,104976.0,7.216,28.6,1139.2,32244.0,106346.0,22.459,15.22,3178.5,1533.75,177.5,512.5
2019-05-10,3.1,50032.8,190.08,1130.0,162.0,1.0973,16.2,567000.0,325080.0,5.98,286000.0,3600.0,52.773,2.42,483.2,440.0,10.59,324.5,39.6,2730.02,101994.0,7.52,29.8,1100.8,30750.0,89689.6,20.946,14.27,3192.15,1554.38,172.5,455.0
2019-05-13,3.07,50040.0,188.64,1064.0,152.8,1.0434,15.3,516000.0,325080.0,6.08,258500.0,3440.0,52.279,2.3,471.2,410.0,9.8,295.0,41.4,2664.14,99696.0,7.0,27.664,1004.8,29505.0,89048.8,17.067,14.37,3186.3,1612.5,165.0,522.5
2019-05-14,3.15,49752.0,187.2,1018.0,159.6,1.09,15.4,555000.0,322560.0,6.1,261800.0,3580.0,59.397,2.41,400.0,408.5,9.8,294.0,38.4,2833.38,98868.0,7.24,27.6,960.0,30201.0,83283.2,17.106,15.03,3155.1,1560.0,165.5,487.5
2019-05-15,3.45,49680.0,188.64,1030.0,154.0,0.96,15.4,594000.0,319107.0,6.05,258500.0,3580.0,59.15,2.31,408.8,400.45,9.8,297.0,40.5,2892.78,108294.0,7.32,25.8,1043.2,30084.0,87755.2,17.008,14.96,3237.0,1462.5,162.5,490.0
2019-05-16,3.45,49680.0,175.68,1008.0,148.0,0.935,15.15,549000.0,331380.0,6.12,254100.0,3560.0,59.254,2.37,411.648,410.0,9.9,311.5,36.726,2822.15,107940.0,7.84,26.6,998.4,30825.0,80080.0,16.979,14.85,3252.6,1406.25,172.5,377.5
2019-05-17,3.47,49680.0,155.52,1006.0,143.2,0.8991,14.7,573000.0,325080.0,6.13,250800.0,3560.0,58.171,2.36,414.4,400.0,11.26,298.0,39.0,2708.64,106704.0,8.48,24.8,972.8,31260.0,74954.9,16.407,14.4,3199.95,1413.75,166.5,370.0
2019-05-20,3.42,45720.0,154.973,972.0,142.4,0.869,14.4,492000.0,312480.0,6.57,225500.0,3500.0,57.678,2.48,392.0,400.0,11.15,289.5,39.0,2684.88,103980.0,10.56,21.4,947.2,30741.0,76876.8,16.397,14.71,3182.4,1380.0,164.5,350.0
2019-05-21,3.7,45165.6,161.28,982.0,138.0,0.91,15.3,468000.0,296100.0,7.73,213400.0,3440.0,57.678,2.4,409.6,400.0,11.51,291.5,39.3,2696.76,101532.0,10.824,23.0,934.4,30000.0,76556.5,16.02,14.93,3244.8,1342.5,163.0,425.0
2019-05-22,3.595,46735.2,155.52,1000.0,133.2,0.9903,16.0,408000.0,274680.0,6.59,202400.0,3360.0,56.514,2.4,412.8,383.764,11.32,296.0,40.311,2643.3,99360.0,9.6,21.4,838.4,30564.0,78158.1,15.738,14.58,3051.75,1316.25,159.0,397.5
2019-05-23,3.56,44935.2,158.4,988.0,127.2,0.8648,15.1,423000.0,269640.0,6.11,190300.0,3160.0,56.206,2.3,407.2,385.0,11.08,293.0,38.1,2554.2,90804.0,9.2,20.4,825.6,30894.0,74954.9,15.244,14.04,3092.7,1226.25,154.0,360.0
2019-05-24,3.3,54936.0,158.4,962.0,125.2,0.8351,15.25,417000.0,272160.0,6.07,205700.0,3205.2,56.7,2.31,414.4,404.5,11.08,297.0,38.1,2583.9,93600.0,10.52,21.2,825.6,31704.0,71751.7,15.186,13.09,3217.5,1192.5,159.0,400.0
2019-05-28,3.17,48960.0,151.2,960.0,125.2,0.817,15.1,408000.0,273420.0,6.2,204600.0,3200.0,55.47,2.22,402.4,397.5,10.84,289.5,38.4,2871.29,90720.0,10.24,20.4,800.0,32586.0,67267.2,15.08,13.43,3217.5,1226.25,151.5,432.5
2019-05-29,3.06,46080.0,152.64,990.0,124.0,0.832,14.773,381000.0,278460.0,6.17,213400.0,3240.0,55.223,2.23,400.0,398.75,10.76,266.0,38.1,2670.62,87132.0,9.972,20.0,787.2,31884.0,74314.2,14.934,12.18,3194.1,1192.5,156.0,432.5
2019-05-30,3.04,48780.0,153.691,910.0,124.8,0.82,14.7,399540.0,273420.0,6.6,206800.0,3198.0,55.104,2.32,385.6,400.0,10.98,269.0,38.1,2601.72,87120.0,10.12,19.984,782.848,33846.0,78158.1,15.09,11.28,3203.85,1215.0,150.0,400.0
2019-05-31,2.89,46080.0,151.2,920.0,122.4,0.801,14.5,393000.0,275940.0,6.45,206820.0,3240.0,54.734,2.27,406.4,393.75,10.93,276.5,39.9,2554.2,85236.0,10.0,20.0,751.36,35784.0,73033.0,14.76,11.52,3116.1,1181.25,153.0,362.5
2019-06-03,2.87,45756.0,155.52,940.0,124.0,0.805,14.4,384000.0,282240.0,6.39,202400.0,3100.0,42.706,2.18,400.0,395.0,11.42,291.0,41.7,2640.92,73614.0,10.6,19.8,723.2,35475.0,56383.7,14.808,11.79,3069.3,1211.25,155.5,427.5
2019-06-04,2.93,42724.8,151.2,956.0,124.4,0.79,14.4,399000.0,278460.0,6.34,203500.0,3000.0,39.273,2.17,404.0,369.95,11.29,291.0,37.8,2571.48,82080.0,10.04,20.0,736.0,34314.0,69829.8,15.331,10.53,3040.05,1327.5,159.5,432.5
2019-06-05,2.89,41349.6,146.16,960.0,123.2,0.77,13.6,414000.0,258300.0,6.25,193600.0,2760.0,36.818,2.06,409.6,388.15,11.17,267.5,37.8,2524.5,80640.0,10.52,18.398,748.8,34125.0,71111.0,15.05,9.96,2866.5,1320.0,159.5,540.0
2019-06-06,2.98,40320.0,142.56,920.0,123.2,0.77,13.6,399000.0,253260.0,6.0,198000.0,2800.0,38.532,2.0,412.8,355.0,10.88,275.0,37.575,2310.12,73524.0,10.8,18.336,780.8,36750.0,61264.9,14.835,9.0,2583.75,1282.5,160.5,520.0
2019-06-07,2.98,40298.4,137.074,936.0,123.6,0.869,14.2,389970.0,258300.0,6.01,185900.0,2940.0,40.251,1.99,408.8,390.0,11.05,269.0,39.9,2392.63,74304.0,10.96,17.742,755.2,39438.0,63935.8,14.71,9.92,2685.15,1267.5,157.5,570.0
2019-06-10,3.04,39693.6,155.52,900.0,121.2,0.83,13.8,396000.0,245700.0,6.18,178190.0,2900.0,40.498,2.02,410.4,390.0,11.17,274.0,37.8,2207.3,76320.0,10.8,18.8,704.0,40461.0,60360.6,14.449,11.02,2644.2,1308.75,150.5,712.5
2019-06-11,3.21,37440.0,152.64,894.0,118.0,0.8444,13.915,363000.0,230580.0,6.01,182350.0,2760.0,39.026,1.98,392.0,389.5,11.12,259.0,38.1,2251.91,82068.0,10.36,18.23,697.6,39624.0,62501.8,14.324,10.85,2554.5,1278.75,119.0,647.5
2019-06-12,3.23,37440.0,147.614,900.0,125.6,0.821,14.1,384000.0,224280.0,6.0,170500.0,2820.0,39.515,1.99,380.8,379.8,10.93,246.5,37.989,2227.5,83520.0,10.52,17.794,672.0,40305.0,59707.7,14.507,10.41,2593.5,1256.25,123.0,607.5
2019-06-13,3.29,38887.2,156.226,874.0,128.8,0.8172,15.0,390000.0,220500.0,6.03,152350.0,2880.0,40.009,2.1,390.4,403.55,10.97,250.5,38.439,2410.45,80178.0,10.6,17.6,697.6,48000.0,66459.0,14.652,11.99,2525.25,1245.0,129.0,600.0
2019-06-14,3.06,38167.2,162.72,896.0,121.6,0.8096,15.3,387000.0,210420.0,6.0,140800.0,2706.4,39.273,2.08,400.0,420.0,10.37,255.5,37.47,2339.82,77760.0,10.4,17.3,659.2,48036.0,67267.2,14.536,11.56,2485.21,1312.5,122.0,632.5
2019-06-17,3.14,40125.6,165.744,836.0,118.8,0.792,15.2,390000.0,197820.0,6.01,140800.0,2820.0,39.026,2.1,393.6,415.0,10.64,281.0,38.07,2358.18,81402.0,10.64,17.8,678.4,39000.0,67267.2,14.604,11.48,2476.5,1271.25,133.0,605.0
2019-06-18,3.28,40068.0,175.68,864.0,115.2,0.7401,15.5,369000.0,224280.0,6.06,211200.0,2800.0,39.15,2.06,381.648,405.05,11.5,277.0,36.3,2381.94,81360.0,10.8,18.0,678.4,38625.0,66626.6,14.469,11.5,2408.25,1271.25,129.5,587.5
2019-06-19,3.25,39628.8,177.948,892.0,116.8,0.7749,15.5,387000.0,216720.0,6.01,194700.0,2760.0,39.273,2.02,374.4,410.0,11.56,291.0,36.6,2299.97,84960.0,10.8,17.2,710.4,37236.0,63423.4,14.662,12.0,2345.85,1256.25,135.5,540.0
2019-06-20,3.29,40320.0,178.704,894.0,117.2,0.7891,16.9,396000.0,215460.0,6.1,224400.0,2820.0,38.779,2.06,366.4,406.95,11.27,281.5,37.8,2316.06,84960.0,10.0,16.8,716.8,36375.0,66882.8,14.671,12.9,2260.05,1338.75,132.0,580.0
2019-06-21,3.4,39002.4,177.12,910.0,114.0,0.752,16.8,375000.0,217980.0,6.0,249700.0,2760.0,39.273,2.08,349.6,382.5,10.95,281.0,36.909,2301.8,81834.0,8.4,16.4,691.2,37470.0,65985.9,14.555,12.7,2382.9,1406.25,132.5,682.5
2019-06-24,3.23,39960.0,180.0,870.0,114.0,0.712,16.5,375000.0,211680.0,5.63,248600.0,2640.0,38.29,2.04,345.6,368.25,10.28,279.5,36.9,2316.6,74868.0,7.8,15.672,694.4,36531.0,64064.0,14.011,12.53,2351.7,1402.5,125.0,660.0
2019-06-25,3.3,39585.6,181.44,884.0,116.0,0.75,16.5,333000.0,215460.0,5.92,216700.0,2400.0,38.532,1.99,345.6,360.0,10.39,287.0,36.393,2280.42,70518.0,7.76,15.2,678.4,38250.0,63423.4,14.001,11.93,2283.45,1230.0,123.0,712.5
2019-06-26,3.23,39384.0,182.88,840.0,114.0,0.7651,16.4,345000.0,215460.0,5.7,231000.0,2430.0,37.797,1.93,326.4,365.2,10.43,282.5,36.327,2286.9,61920.0,7.52,15.2,691.2,39651.0,64813.0,14.039,10.8,2137.2,1222.5,124.5,730.0
2019-06-27,3.22,38880.0,175.68,874.0,117.6,0.8,17.348,357000.0,206640.0,5.75,218900.0,2420.0,38.043,2.01,332.0,363.45,10.81,294.0,36.897,2273.83,60480.0,7.76,14.4,691.2,41310.0,65985.9,14.479,10.93,2172.3,1113.75,125.5,710.0
2019-06-28,3.37,38916.0,177.12,900.0,122.8,0.804,17.9,348000.0,214200.0,5.66,227700.0,2480.0,39.762,2.0,344.0,354.0,10.94,319.0,36.3,2257.2,64800.0,7.42,14.4,704.0,41460.0,70470.4,14.876,12.51,2254.2,1068.75,130.0,735.0
2019-07-01,3.84,40320.0,178.722,910.0,120.8,0.806,17.4,348000.0,195300.0,5.44,239800.0,2360.0,37.307,2.01,344.0,347.65,10.79,319.5,37.5,2257.2,66210.0,7.28,13.708,697.6,35904.0,66870.5,14.836,12.51,2451.15,1072.5,128.0,742.5
2019-07-02,3.9,42760.8,178.02,888.0,119.4,0.825,17.4,342000.0,194040.0,5.6,223300.0,2331.6,37.797,1.96,342.4,355.05,10.61,329.0,36.3,2219.18,63360.0,7.2,13.846,745.6,39366.0,62846.8,14.771,12.51,2457.0,1117.5,128.0,687.5
2019-07-03,3.81,41032.8,182.88,908.0,118.4,0.8651,17.4,369000.0,181075.0,5.51,228800.0,2310.0,38.29,2.0,342.4,355.0,10.75,322.5,36.6,2270.92,62682.0,7.28,13.8,755.2,39858.0,62142.1,15.139,12.51,2435.55,1065.0,134.5,700.0
2019-07-05,3.47,41904.0,183.096,900.0,119.4,0.83,19.4,378000.0,182700.0,5.5,222200.0,2360.0,38.229,1.9,325.6,345.0,10.46,318.5,35.4,2257.2,62622.0,7.2,14.0,723.2,39975.0,61846.4,15.207,12.95,2447.25,1065.0,137.5,700.0
2019-07-08,3.36,41760.0,187.2,890.0,118.0,0.84,20.3,372000.0,157500.0,5.5,205700.0,2200.0,37.554,1.59,296.0,346.6,10.18,308.0,36.381,2411.64,64956.0,7.2,14.0,710.4,44235.0,58362.3,14.984,12.52,2388.75,1072.5,128.0,710.0
2019-07-09,3.33,43920.0,181.44,896.0,116.0,0.8397,20.45,348000.0,154980.0,5.5,221100.0,2135.0,37.307,1.76,288.0,355.0,10.36,308.5,33.9,2423.52,64500.0,7.2,13.6,761.6,46500.0,54454.4,14.585,12.45,2359.5,1038.75,130.0,750.0
2019-07-10,3.28,43920.0,178.56,880.0,121.2,0.8715,20.6,387000.0,163800.0,5.51,221100.0,2220.0,37.554,1.85,247.2,345.1,10.57,305.0,34.647,2340.36,67680.0,8.0,13.0,819.2,48750.0,52532.5,14.809,12.73,2304.9,1050.0,128.0,787.5
2019-07-11,3.21,43920.0,178.56,886.0,116.4,1.085,19.9,354000.0,177660.0,5.5,220000.0,2120.0,39.026,1.85,204.0,360.1,10.47,306.5,34.197,2286.58,66930.0,7.16,13.0,775.296,57000.0,52532.5,14.916,13.03,2160.6,982.5,127.5,830.0
2019-07-12,3.22,43632.0,175.68,886.0,116.8,0.935,19.7,342000.0,158760.0,5.5,214500.0,2240.0,37.554,1.87,228.0,356.45,10.46,313.5,35.085,2292.84,63318.0,6.84,12.924,787.2,60750.0,49361.3,15.334,12.8,2080.65,963.75,125.0,872.5
2019-07-15,3.08,43171.2,178.56,920.0,117.8,0.8695,20.3,341700.0,154199.0,5.47,207900.0,2199.4,38.077,1.81,238.4,340.0,10.39,304.0,33.6,2259.58,68328.0,7.72,12.0,780.8,51975.0,52532.5,14.846,12.84,2100.15,911.25,124.0,972.5
2019-07-16,3.03,40046.4,185.022,910.0,117.6,0.925,20.2,330000.0,137340.0,5.5,214500.0,2120.0,37.554,1.77,264.0,360.55,10.44,304.0,33.165,2316.6,67572.0,7.48,11.4,780.8,46875.0,54454.4,15.013,12.61,2160.6,1001.25,122.5,922.5
2019-07-17,3.06,39240.0,180.9,894.0,117.2,0.895,19.9,342000.0,132300.0,5.5,210100.0,2120.0,37.307,1.75,268.0,358.0,10.6,302.5,33.537,2257.2,64860.0,7.2,11.0,755.2,47025.0,54326.2,14.565,12.8,2067.0,967.5,117.5,917.5
2019-07-18,2.82,39592.8,178.56,826.0,116.8,1.15,20.3,342000.0,119259.0,5.45,207540.0,2186.4,37.307,1.78,254.4,357.35,10.66,286.5,35.397,2316.6,65190.0,6.88,10.45,742.4,45405.0,51364.6,14.614,12.66,2076.75,873.75,113.5,917.5
2019-07-19,2.54,37987.2,174.24,880.0,115.2,1.12,19.5,336000.0,132300.0,5.51,218900.0,2360.0,37.307,1.95,255.2,360.0,10.72,278.5,36.6,2376.0,60480.0,6.8,10.83,716.8,45510.0,48688.6,14.614,12.48,2049.45,862.5,112.5,862.5
2019-07-22,2.57,37800.0,180.0,736.0,114.4,1.16,19.2,333000.0,132300.0,5.44,205700.0,2140.0,37.307,2.01,268.8,360.0,10.96,278.0,34.5,2405.7,63360.0,6.76,10.138,729.6,35400.0,53165.8,14.293,11.48,2092.35,903.75,111.0,887.5
2019-07-23,2.52,40824.0,179.19,796.0,112.8,1.21,19.2,333000.0,128520.0,5.19,214500.0,2180.0,37.307,2.01,260.0,357.4,10.92,281.0,37.5,2316.6,63276.0,6.96,10.0,716.8,43530.0,50719.0,14.37,11.15,2086.5,881.25,107.5,887.5
2019-07-24,2.64,39520.8,178.56,790.0,113.2,1.35,19.3,327000.0,131040.0,4.99,223300.0,2200.0,38.043,2.03,257.6,345.0,10.66,283.0,33.9,2263.79,60078.0,7.6,9.998,710.4,43200.0,49977.3,14.761,11.43,2123.55,862.5,110.0,997.5
2019-07-25,2.55,40320.0,174.24,828.0,92.8,1.31,20.0,312000.0,128520.0,4.65,221100.0,2160.0,37.797,1.87,248.0,357.5,9.85,271.5,35.1,2330.32,60018.0,8.2,9.802,576.0,41070.0,53045.0,14.644,10.97,2049.45,933.75,109.5,987.5
2019-07-26,2.55,38880.0,174.24,840.0,105.2,1.33,21.9,315000.0,126000.0,4.56,242000.0,2013.8,37.554,2.7,250.4,353.75,10.41,283.0,34.179,2346.3,60480.0,9.0,9.702,563.968,34530.0,55095.0,14.652,11.47,2082.6,986.25,111.0,1002.5
2019-07-29,2.53,37447.2,174.51,836.0,104.0,1.31,22.2,291000.0,126000.0,4.3,236500.0,1880.0,38.043,2.49,263.2,345.0,10.36,287.0,33.9,2316.6,59574.0,8.8,10.766,563.456,29790.0,51251.2,14.817,11.34,2043.6,975.0,107.5,1052.5
2019-07-30,2.51,42674.4,185.76,846.0,102.4,1.31,23.6,286500.0,133560.0,4.25,239800.0,1999.8,38.043,2.53,265.6,345.6,10.53,295.0,33.897,2364.12,61350.0,8.52,10.2,604.864,26925.0,47414.7,14.994,12.05,2063.1,950.875,109.0,1130.0
