Date,ADTX.US,BGMS.US,BKYI.US,BLNE.US,BOXL.US,CODX.US,CYPH.US,DVLT.US,ENTO.US,EQ.US,FRGT.US,GNPX.US,GREE.US,HBIO.US,HYPD.US,IBIO.US,IRWD.US,KALA.US,LMFA.US,PHIO.US,QCLS.US,RLMD.US,RNTX.US,SBLX.US,SLRX.US,SONN.US,SSP.US,STIM.US,TPST.US,TRAW.US
2025-01-06,5537.0,108.0,1.54,8.32,8.4,1.0,3.36,2.19,1.968,0.7667,8.36,43.7508,1.85,2.19,9.616,2.46,4.5,7.53,2.38,1.84,117.0,0.44,2.09,11.824,27.0,1.9,2.68,1.57,12.3396,9.07
2025-01-07,5472.03,98.568,1.69,8.26,5.7,0.8637,3.48,2.07,2.04,0.7743,8.0,42.7,1.77,2.15,12.56,2.71,4.53,7.69,2.25,1.81,119.0,0.4746,2.05,12.0832,25.65,1.78,2.52,1.54,12.2876,9.03
2025-01-08,4751.65,99.576,1.44,8.5,4.25,0.7754,3.385,1.91,1.86,0.7164,6.36,38.555,1.67,2.15,9.576,2.72,4.58,6.82,2.15,1.69,128.0,0.452,1.93,11.344,24.45,1.55,2.5,1.5,12.8128,8.07
2025-01-10,4799.68,100.776,1.5,8.299,4.395,0.8301,3.06,1.87,1.7697,0.7006,6.64,39.0,1.65,1.9,8.64,2.55,3.96,6.81,2.06,1.69,126.5,0.4124,2.11,10.8768,23.475,1.58,2.36,1.71,12.3422,8.06
2025-01-13,4404.18,93.84,1.49,8.031,4.0595,0.762,3.1,1.68,1.611,0.6951,5.28,36.505,1.6,1.98,7.68,2.48,3.77,6.55,1.95,6.6,145.0,0.404,1.93,10.4848,55.05,1.58,2.29,2.34,11.9925,7.33
2025-01-14,3816.58,93.12,1.37,8.015,4.0,0.7419,3.09,1.63,1.6665,0.6888,5.68,36.9,1.67,2.02,6.88,2.73,3.65,6.65,1.93,3.58,148.0,0.4001,1.99,11.152,39.6,1.52,2.1,2.16,11.9457,6.68
2025-01-15,3700.75,87.648,2.28,7.753,4.4,0.744,3.25,1.66,1.686,0.7,5.52,35.0,1.78,1.98,5.272,2.85,3.74,7.13,2.11,2.66,118.0,0.3965,2.02,11.168,37.8,1.52,2.3,2.33,11.6077,6.855
2025-01-16,3887.2,84.576,2.11,7.7395,4.4775,0.7754,2.58,1.56,1.5843,0.6999,5.56,35.0,1.73,1.92,5.28,2.84,3.78,7.01,2.09,2.91,119.0,0.3801,1.97,11.216,39.3,1.54,2.2,2.28,11.6376,6.84
2025-01-17,3714.88,85.416,1.73,7.34,4.55,0.795,2.55,1.49,1.62,0.6439,5.44,36.0,1.91,1.93,5.008,2.83,3.66,7.25,2.19,2.77,116.0,0.3738,2.0,11.2416,40.35,1.54,2.28,2.46,12.0341,6.15
2025-01-21,3446.5,86.4,1.81,7.8,4.958,0.791,2.46,1.39,1.638,0.6401,5.4,34.76,1.89,1.95,4.8,2.92,3.79,7.68,2.075,2.48,117.5,0.3711,1.94,11.216,37.2,1.54,2.18,2.24,11.5258,5.51
2025-01-22,3245.93,84.768,1.68,7.6,4.9,0.83,2.3,1.37,1.53,0.6301,5.84,37.6,1.84,1.95,4.44,3.07,3.72,7.69,1.97,2.29,114.0,0.3899,2.45,11.04,40.2,2.0,2.19,2.35,11.4777,5.72
2025-01-23,3155.53,84.0,1.7,8.79,5.0,0.84,2.2,1.37,1.503,0.6658,5.8,35.25,1.82,1.84,4.336,3.01,3.77,8.15,2.05,2.34,115.0,0.38,2.2,10.56,40.95,1.71,2.34,2.39,12.0081,6.42
2025-01-24,3313.73,89.04,1.57,8.867,5.1,0.804,2.15,1.49,1.5,0.6847,5.8,35.0,1.71,1.74,4.568,3.07,3.71,8.11,2.16,2.21,119.0,0.3892,2.2,10.64,38.7,1.83,2.24,2.44,12.3513,6.73
2025-01-27,3090.55,91.2,1.49,9.5,4.65,0.83,2.25,1.37,1.53,0.6974,5.88,30.395,1.58,1.8,4.672,2.98,3.8,8.365,1.97,2.02,114.0,0.365,2.1,10.464,36.9,1.81,2.16,2.54,12.22,7.05
2025-01-28,3262.88,84.96,1.51,8.3,4.325,0.783,0.65,1.42,1.5,0.67,5.64,31.705,1.51,1.71,4.56,2.94,3.8,8.77,1.93,2.55,117.0,0.3644,2.49,10.7008,36.6,1.73,2.0,3.01,11.7624,7.38
2025-01-29,3107.5,85.488,1.43,7.441,4.4,0.7917,0.5716,1.31,1.5,0.6643,5.56,31.0,1.48,1.75,2.976,2.96,3.72,8.83,1.95,2.28,105.5,0.3648,2.49,10.3984,35.1,1.69,1.94,3.2,11.661,7.38
2025-01-30,3084.9,86.016,1.36,7.538,4.235,0.79,0.5193,1.27,1.4997,0.66,5.64,30.5,1.46,1.77,2.792,2.97,2.3,9.48,1.96,2.22,88.89,0.354,1.98,10.864,32.25,1.73,1.98,3.41,12.285,7.29
2025-01-31,3028.4,79.92,1.34,7.01,4.1,0.751,0.5601,1.35,1.4949,0.64,5.32,30.93,1.36,1.71,2.768,3.01,2.34,9.2,1.88,2.06,88.01,0.349,1.97,10.576,33.6,1.65,1.88,3.1,11.895,7.28
2025-02-03,3107.5,83.52,1.24,6.737,3.763,0.735,0.5234,1.3,1.71,0.665,5.12,28.505,1.33,1.65,2.68,3.13,2.095,9.22,1.83,2.04,72.8,0.3399,1.92,10.4,32.7,1.59,1.76,3.2,11.947,7.49
2025-02-04,2706.35,84.096,1.25,6.9,3.705,0.722,0.5377,1.29,1.6206,0.661,5.0,26.0,1.28,1.67,2.73,3.18,2.18,9.3,1.92,2.04,69.87,0.3401,2.19,10.512,31.95,1.615,1.88,3.45,12.0783,7.67
2025-02-05,2618.78,82.344,1.35,7.15,3.7,0.7295,0.5099,1.3,1.65,0.7099,4.92,25.0,1.19,1.66,2.38,3.4,2.11,9.7,1.9,1.99,56.01,0.38,2.3,10.4544,33.0,1.64,1.81,3.27,12.1615,7.81
2025-02-06,2542.5,79.056,1.29,7.361,3.4905,0.6807,0.5001,1.28,1.515,0.9444,4.76,25.0,1.19,1.48,2.04,3.59,1.94,10.73,1.915,2.03,59.91,0.342,2.3,10.272,30.15,1.62,1.81,3.56,11.8183,8.29
2025-02-07,2542.5,75.84,1.24,7.21,2.85,0.6876,0.509,1.22,1.65,0.8565,5.24,24.145,1.14,1.44,1.8,3.72,1.7,11.02,1.92,1.89,57.67,0.3091,2.05,10.168,27.75,1.59,1.73,3.07,11.3932,7.95
2025-02-10,2954.95,77.04,1.25,6.726,3.005,0.676101,0.5375,1.19,1.5027,0.77,5.52,24.635,1.08,1.41,1.86,3.42,1.77,10.3,1.88,1.78,51.75,0.3084,2.25,10.1248,27.9,1.59,1.88,3.86,11.4309,7.35
2025-02-11,2689.4,76.08,1.28,7.2,3.0,0.68,0.5396,1.14,1.5,0.889,5.88,25.37,1.05,1.34,1.8,3.17,1.88,10.88,1.82,1.78,53.9,0.2858,2.13,10.096,27.15,1.57,1.92,3.93,11.6623,6.81
2025-02-12,2576.4,73.656,1.23,7.02,2.78,0.674,0.5046,1.3,1.476,0.878,5.48,23.79,1.09,1.31,1.85,3.68,1.94,7.44,1.9,1.83,52.99,0.3049,2.3,10.144,25.65,1.56,1.91,3.975,11.6805,6.89
2025-02-13,2115.93,78.72,1.27,6.89,2.5275,0.69,0.508,1.21,1.515,0.94,5.48,23.55,1.09,1.33,1.91,3.6,2.01,7.76,1.99,1.79,56.77,0.3286,2.35,10.1344,24.9,1.54,1.92,3.9,12.1186,6.7
2025-02-14,1977.5,89.208,1.21,6.46,2.2395,0.6897,0.5037,1.22,1.5432,0.9397,5.28,22.045,1.09,1.35,1.92,3.43,1.92,8.38,1.89,1.81,57.04,0.3329,2.44,10.88,24.3,1.59,1.98,4.36,12.0913,6.21
2025-02-18,3107.5,84.0,1.17,6.584,2.23,0.7185,0.4996,1.15,1.5003,0.911,5.0,20.5,1.07,1.28,1.77,3.68,2.0,7.22,1.915,1.7,58.1,0.3315,2.35,11.52,24.0,1.53,1.84,5.0,12.0172,5.06
2025-02-19,3632.95,84.0,1.14,7.299,2.0,0.6998,0.49,1.09,1.5306,0.8999,5.16,20.75,1.1,1.24,1.82,3.85,1.94,6.77,1.93,1.74,50.0,0.328,2.44,9.6016,21.3,1.5,1.77,4.46,12.0055,4.77
2025-02-20,3356.1,83.04,1.1,7.196,2.05,0.708,0.4827,1.08,1.5549,0.89,5.12,19.775,1.11,1.18,1.73,3.63,1.9,6.84,1.81,1.72,49.19,0.314,2.68,9.8576,20.25,1.43,1.86,4.8,11.791,4.69
2025-02-21,2584.88,81.6,1.03,6.88,3.1,0.705,0.4802,1.12,1.4799,0.88,5.04,19.655,1.08,0.99,1.68,3.48,1.815,6.64,1.73,1.67,47.9,0.295,2.7,9.472,20.1,1.44,1.79,4.13,11.1852,4.48
2025-02-24,2449.28,80.04,1.025,8.199,2.14,0.62,0.481,1.01,1.443,0.7825,4.88,19.5,1.06,0.9306,1.59,3.44,1.8,6.6,1.644,1.57,43.5625,0.2847,2.37,9.1216,18.45,1.53,1.77,4.455,11.3204,4.0
2025-02-25,2144.18,76.56,1.0,7.437,1.9,0.5793,0.483,0.975,1.419,0.7857,4.72,18.39,0.9499,0.8699,1.51,3.89,1.735,6.57,1.51,1.47,46.39,0.2798,2.17,8.744,16.8,1.5,1.71,4.33,10.4871,3.5
2025-02-26,2260.0,77.04,1.0,7.7,2.02,0.519,0.4802,1.04,1.425,0.765,4.88,19.0,0.9488,0.8882,1.76,3.76,1.71,6.71,1.48,1.49,43.94,0.27,2.2,9.4384,21.75,1.52,1.72,4.63,10.7536,3.5
2025-02-27,1957.73,88.536,0.9693,8.0,1.88,0.5102,0.4635,0.9638,1.4229,0.7634,4.76,18.75,0.905,0.85,1.72,5.05,1.62,6.97,1.37,1.43,42.97,0.2759,2.07,9.1824,18.45,1.54,1.59,4.28,10.2804,3.36
2025-02-28,1743.03,79.56,1.01,7.676,1.83,0.495,0.4633,0.9147,1.4841,0.7639,4.48,18.85,0.8637,0.8435,1.69,5.83,1.61,6.93,1.5,1.42,41.81,0.26,2.09,9.072,16.2,1.55,1.62,4.25,10.5222,3.31
2025-03-03,1517.03,77.376,1.02,7.05,1.71,0.4781,0.4232,0.85,1.83,0.72,4.12,17.4,0.8098,0.82,1.55,6.41,1.52,6.99,1.45,1.32,39.31,0.255,1.9,8.56,15.6,1.51,1.46,4.26,10.1738,2.29
2025-03-04,1406.85,78.48,1.02,7.01,1.65,0.4874,0.4354,0.8299,1.5267,0.71,6.32,16.75,0.808,0.7841,1.58,6.41,1.49,6.92,1.4,1.32,38.3,0.2629,2.03,8.432,15.375,1.45,1.49,5.06,10.1595,2.39
2025-03-05,1678.05,81.504,1.07,7.4,1.67,0.4925,0.4291,0.789,1.6944,0.72,6.44,16.75,0.87,0.8029,1.59,6.33,1.54,7.57,1.374,1.39,38.53,0.2591,2.04,8.5776,15.45,1.46,1.48,5.42,10.5963,2.6
2025-03-06,1454.88,79.2,1.08,7.846,1.72,0.5137,0.4403,0.7651,1.68,0.79,5.56,16.75,0.9379,0.8299,1.63,6.15,1.55,7.17,1.47,1.34,40.7,0.2729,1.98,9.024,15.3,1.44,1.48,4.96,10.8186,2.72
2025-03-07,1454.88,76.32,1.06,7.5,1.632,0.56,0.4392,0.741,1.65195,0.796,5.44,17.0,0.8617,0.8187,1.59,5.6,1.5,7.05,1.37,1.3,37.0,0.2865,1.99,9.096,15.75,1.49,1.5,5.07,10.8654,2.83
2025-03-10,1582.0,73.824,1.1,6.71,1.58,0.535,0.4201,0.7226,1.4403,0.752,6.0,16.5,0.771,0.7739,1.5555,5.54,1.43,6.78,1.22,1.29,35.61,0.272,1.98,8.32,14.82,1.4,1.41,4.33,10.2479,2.75
2025-03-11,1695.0,74.976,1.22,6.611,1.53,0.4994,0.416,0.764,1.431,0.7379,6.44,16.91,0.812,0.762,1.555,5.72,1.48,6.9047,1.22,1.3,37.9,0.2689,1.91,8.16,14.175,1.39,1.43,4.54,10.4858,2.91
2025-03-12,1604.6,72.48,1.19,6.105,1.4899,0.5,0.4045,0.7749,1.4964,0.75,6.12,17.25,0.7853,0.685,1.65,5.55,1.54,6.95,1.33,1.35,36.22,0.27,1.94,8.496,14.715,1.39,2.05,4.63,10.5664,2.72
2025-03-13,943.55,72.864,1.26,5.26,1.41,0.4776,0.391,0.8321,1.416,0.78,6.14,18.005,0.76,0.6401,1.62,5.13,1.51,6.75,1.26,1.33,34.7,0.2718,2.02,8.256,14.3625,1.32,2.73,4.41,10.842,2.76
2025-03-14,567.825,71.28,1.2,3.72,1.41,0.4843,0.4001,0.9075,1.446,0.7549,5.86,18.165,0.8146,0.6479,1.65,5.08,1.49,6.55,1.34,1.29,36.8,0.2927,2.0,8.912,14.55,1.3649,2.64,4.52,10.9148,2.74
2025-03-17,493.81,73.152,1.03,3.06,1.48,0.452,0.4248,0.8632,1.599,0.77,5.72,20.0,0.8884,0.6951,1.71,4.86,1.54,7.0018,1.48,1.36,38.82,0.2947,2.03,8.32,13.65,1.39,2.58,5.06,11.115,2.65
2025-03-18,847.5,72.792,1.03,2.9,1.51,0.441,0.4051,0.9601,1.6497,0.7811,5.16,17.0,0.8501,0.6737,1.66,4.52,1.45,7.21,1.46,1.39,38.9,0.296,1.87,8.16,12.969,1.39,2.92,4.94,11.0318,2.81
2025-03-19,1133.39,73.464,1.0169,2.43,1.4503,0.4744,0.415,0.9342,1.581,0.8098,4.84,18.45,0.9402,0.6886,1.67,4.39,1.49,7.03,1.5,1.35,38.81,0.3001,2.05,8.192,12.9225,1.4,3.36,5.01,10.6886,2.77
2025-03-20,1207.97,71.904,1.01,2.4,1.48,0.489,0.4101,1.01,1.5363,0.8,4.56,18.77,0.9292,0.658,1.44,4.56,1.53,6.8,1.48,1.33,36.45,0.3025,1.93,8.48,13.4385,1.43,3.02,4.94,10.5313,2.88
2025-03-21,1088.19,76.8,1.06,1.97,1.62,0.461,0.401,1.08,1.818,0.773,5.08,17.88,0.89,0.6361,1.38,4.63,1.41,6.92,1.48,1.29,37.7,0.2963,1.91,8.4864,14.2965,1.38,3.26,4.86,10.6834,2.84
2025-03-24,810.21,77.76,1.05,1.67,1.57,0.4636,0.39,0.9537,1.7952,0.8199,5.0,18.46,0.8819,0.5989,1.32,4.63,1.49,6.86,1.576,1.3,35.4,0.302,1.93,8.48,14.4135,1.4,3.17,4.67,10.725,2.84
2025-03-25,786.48,72.0,1.09,1.88,1.62,0.463,0.388,0.9201,1.65882,0.796,4.84,19.305,0.88,0.5921,1.33,4.41,1.5,6.7,1.6,1.305,35.5646,0.3204,1.67,8.6384,14.25,1.36,3.25,4.37,10.7029,2.65
2025-03-26,774.05,73.056,1.12,2.08,1.73,0.4166,0.4535,0.885,1.737,0.758,4.52,19.0,0.8524,0.6111,1.26,4.31,1.46,6.57,1.49,1.3005,35.9,0.3069,1.75,9.6,12.8565,1.33,3.24,4.08,10.4156,2.53
2025-03-27,696.645,73.392,0.8557,1.98,1.78,0.3915,0.3648,0.895,1.605,0.488,4.44,17.1,0.8602,0.6001,1.26,4.41,1.46,6.32,1.46,1.31,35.9,0.298,1.77,9.8448,13.8,1.31,3.3,4.0,10.92,2.57
2025-03-28,565.0,71.76,0.8138,1.68,1.6,0.32,0.3166,0.897,1.4412,0.4054,3.9448,13.555,0.8238,0.61,1.13,4.12,1.41,6.05,1.33,1.29,36.0,0.2967,1.7,8.8112,12.93,1.31,3.14,3.77,10.0373,2.4
2025-03-31,506.805,67.008,0.789,1.84,1.46,0.3096,0.3051,0.8491,1.4403,0.3923,3.8188,12.265,0.734,0.566,1.1,4.02,1.47,5.73,1.24,1.3,35.0,0.27,1.77,8.192,11.31,1.34,2.96,3.68,9.594,2.3
2025-04-01,510.76,64.56,0.7604,1.63,1.44,0.3278,0.2913,0.7991,1.23031,0.5038,3.756,11.505,0.7475,0.59,1.13,3.91,1.41,5.73,1.27,1.23,44.19,0.2736,1.75,8.3632,10.5,1.27,3.03,3.78,9.2898,2.14
2025-04-02,565.0,58.848,0.7499,1.85,1.5,0.358,0.34,0.7754,1.2333,0.491,4.24,14.75,0.7555,0.5882,1.18,4.12,1.44,4.77,1.3,1.21,40.4,0.3031,1.74,8.32,10.8975,1.31,2.98,3.94,9.8787,2.32
2025-04-03,630.54,55.2,0.72,1.89,1.41,0.323,0.3144,0.7399,1.311,0.469,4.4,21.58,0.7256,0.4734,1.11,3.8,1.36,4.625,1.22,1.17,40.41,0.2759,1.7,8.4176,11.145,1.27,2.55,3.6,9.3405,2.18
2025-04-04,534.49,51.36,0.7289,1.7,1.28,0.3106,0.2656,0.674,1.527,0.4727,3.72,16.75,0.675,0.4003,0.9601,3.225,1.34,4.24,1.19,1.07,37.09,0.2724,1.7,7.7824,10.665,1.25,2.38,3.53,7.9833,1.96
2025-04-07,420.36,45.12,0.6597,1.65,1.15,0.3199,0.2922,0.665,1.47,0.4512,3.84,15.505,0.6003,0.3805,0.9297,1.51,1.27,3.74,1.14,1.03,36.52,0.2601,1.64,7.1968,10.7955,1.2,2.35,3.55,6.5754,1.9
2025-04-08,371.77,51.2671,0.64,1.49,1.11,0.2994,0.268,0.6611,1.263,0.46315,3.08,12.725,0.5977,0.3661,0.92,1.2,1.11,3.5,1.07,1.01,26.31,0.2518,1.39,6.86078,12.177,1.25,2.2,3.32,6.5078,1.74
2025-04-09,339.0,54.48,0.699,1.39,1.1801,0.334,0.301,0.6513,1.3044,0.47,3.36,13.75,0.6026,0.459,0.9732,1.28,1.03,3.85,1.165,1.54,25.15,0.2588,1.45,7.408,8.97,1.2543,2.39,4.08,7.15,1.78
2025-04-10,325.44,53.28,0.7531,1.43,1.254,0.3368,0.316,0.6501,1.209,0.456,3.756,13.25,0.599,0.3857,0.9652,1.21,1.01,3.42,1.08,1.65,25.75,0.286,1.56,7.28,9.0,1.24,2.22,3.77,5.86,1.75
2025-04-11,325.44,57.36,0.727,1.4,1.2777,0.369,0.324,0.6851,1.1697,0.479,4.6,13.325,0.6464,0.4,0.95,1.2,0.9455,3.37,1.17,1.74,27.59,0.2955,1.71,7.5968,9.393,1.29,2.04,3.79,6.22,2.0
2025-04-14,282.5,53.448,0.729,1.47,1.48,0.3625,0.341,0.712,1.221,0.4863,3.8964,13.225,0.678,0.3958,1.01,1.18,0.6479,3.49,1.27,2.2,27.04,0.3008,1.66,7.6816,10.2,1.34,2.06,3.81,6.96,2.12
2025-04-15,272.33,55.056,0.7208,1.41,1.46,0.3501,0.3743,0.75,1.2003,0.463,3.6728,13.0,0.6475,0.395,1.12,1.1,0.7222,3.53,1.19,2.43,27.0,0.308,1.72,8.0016,10.8,1.28,2.27,3.77,7.46,2.13
2025-04-16,248.6,51.936,0.7153,1.195,1.47,0.337,0.369,0.7762,1.143,0.4374,3.6,12.775,0.6359,0.39,1.07,0.9799,0.75,3.47,1.16,2.7,24.57,0.292,1.65,8.224,10.0751,1.23,2.12,3.77,7.25,1.99
2025-04-17,282.5,54.264,0.715,1.15,1.43,0.3474,0.3634,0.8161,1.1346,0.4725,3.502,12.0,0.6596,0.388,1.08,0.8899,0.7267,3.455,1.16,2.73,18.32,0.2898,1.7,8.144,10.155,1.26,2.17,3.76,7.28,1.98
2025-04-21,251.99,50.664,0.6856,1.17,1.54,0.3552,0.3596,0.7582,1.0623,0.4552,3.508,11.255,0.63,0.3642,1.07,0.8478,0.7049,3.29,1.1907,2.83,17.15,0.323,1.78,8.152,10.3515,1.3,2.03,3.88,7.11,1.76
2025-04-22,261.03,54.144,0.6877,1.37,1.55,0.375,0.386,0.7686,1.0806,0.4799,3.706,11.285,0.7169,0.3933,1.09,0.7,0.7194,2.945,1.265,2.51,17.79,0.378,1.85,7.92,9.885,1.285,2.08,4.07,7.58,1.64
2025-04-23,261.03,55.248,0.719,1.34,1.52,0.3538,0.395,0.733,1.0857,0.48,3.9,11.625,0.799,0.3981,1.0901,0.7576,0.7745,3.12,1.33,2.04,18.81,0.69,1.86,8.32,10.785,1.42,2.14,4.19,7.89,1.45
2025-04-24,259.9,54.96,0.749,1.46,1.48,0.36,0.3931,0.7919,1.1295,0.47,3.8224,13.325,0.8574,0.3899,1.13,0.847,0.8787,3.3,1.43,2.23,19.2,0.7373,1.83,8.288,10.7925,1.36,2.11,4.24,8.05,1.53
2025-04-25,259.9,66.84,0.7944,1.43,1.55,0.35,0.3999,0.824,1.08,0.43825,4.0736,14.24,1.34,0.3769,1.09,0.919,0.8885,3.18,1.6501,2.04,22.0,0.6451,1.91,8.1376,10.9912,1.37,2.1,4.48,7.76,1.55
2025-04-28,261.03,68.472,0.74,1.53,1.72,0.3711,0.3956,0.83,1.1052,0.458017,4.0096,14.65,1.11,0.3825,1.13,1.05,0.9705,3.57,1.61,2.14,22.28,0.3571,1.76,8.096,10.47,1.49,2.14,4.45,7.83,1.52
2025-04-29,242.95,72.912,0.7877,1.51,1.6,0.3582,0.3873,0.8411,1.056,0.4401,3.9984,14.0,1.07,0.3699,1.09,1.05,0.9402,4.25,1.53,1.98,19.3,0.2841,1.78,8.064,10.47,1.404,2.23,4.43,7.34,1.43
2025-04-30,249.73,61.968,0.8044,1.46,1.63,0.351,0.4181,0.831,1.0221,0.4201,4.96,14.5,1.07,0.3563,1.12,1.06,0.9323,3.97,1.49,1.92,19.2,0.3224,1.71,7.616,10.65,1.43,2.01,4.38,7.11,1.45
2025-05-01,242.95,58.68,0.791,1.37,1.505,0.3649,0.4152,0.9165,1.0644,0.41,3.9392,13.765,1.08,0.3401,1.15,1.03,0.9119,3.72,1.66,1.89,20.11,0.3497,1.64,8.08,10.35,1.4,1.925,4.46,6.85,1.41
2025-05-02,251.99,60.288,0.8275,1.35,1.53,0.3679,0.4203,0.9011,1.092,0.419999,8.32,14.5,1.1,0.3477,1.17,1.01,0.9323,3.75,1.715,1.96,20.12,0.3651,1.82,7.808,10.35,1.36,2.45,4.58,6.99,1.42
2025-05-05,248.6,71.736,0.889,1.46,1.54,0.3521,0.3825,0.8829,1.0602,0.4002,5.8,15.5,1.04,0.3299,1.14,0.9759,0.9277,3.63,1.7,1.88,19.37,0.3832,1.8,7.76,10.752,1.29,2.41,4.5,6.85,1.5
2025-05-06,235.04,84.96,0.8,1.34,1.54,0.3495,0.3351,0.8334,1.0662,0.3676,5.52,14.62,1.0,0.3,1.03,0.85,0.9269,3.45,1.7,1.72,19.85,0.3572,1.7295,7.8672,10.977,1.32,2.34,4.5,6.67,1.49
2025-05-07,207.92,76.344,0.760905,1.44,1.539,0.35,0.3416,0.7333,1.137,0.389099,5.32,14.0,0.9461,0.3,1.07,0.8492,0.792,3.4499,1.67,2.04,19.26,0.3439,1.63,7.84,10.7145,1.29,2.39,4.56,6.42,1.41
2025-05-08,192.1,72.0,0.769,1.49,1.51,0.3552,0.3611,0.7336,1.1961,0.399,5.16,14.345,0.9238,0.3046,1.11,0.83,0.6999,3.43,1.92,1.8,19.66,0.3633,1.72,8.1104,11.7,1.29,2.59,4.65,6.85,1.4
2025-05-09,195.49,60.816,0.79,1.4,1.5,0.3399,0.335,0.662,1.257,0.3905,5.0,14.265,0.9971,0.315,1.08,0.7733,0.7092,3.42,1.9,1.76,19.0,0.4195,1.76,7.84,11.565,1.28,2.32,4.43,6.49,1.33
2025-05-12,202.27,53.85,0.8,1.36,1.6499,0.3416,0.3751,0.67,1.2588,0.384,5.08,13.8,1.1,0.3521,1.1712,0.7914,0.7338,3.5,1.9,1.81,19.6,0.3983,1.8,8.024,11.8875,1.33,2.51,4.14,6.87,1.39
2025-05-13,184.19,41.25,0.81,1.3,1.69,0.3623,0.4,0.7317,1.1922,0.3821,4.52,14.095,1.06,0.3706,1.1501,0.8,0.6842,3.48,1.87,1.9,17.87,0.39,1.96,7.024,11.7,1.29,2.55,4.445,6.79,1.22
2025-05-14,187.58,34.8,0.829,1.26,1.6,0.3445,0.409,0.82,1.254,0.3733,4.52,11.15,1.03,0.3459,1.18,0.7281,0.649,3.27,1.65,1.86,22.05,0.43,2.25,7.04,13.0489,1.295,2.37,4.3,6.55,1.24
2025-05-15,181.93,33.0,0.849,1.27,1.62,0.3052,0.412,0.7872,1.29,0.39,4.16,11.84,1.02,0.3545,1.13,0.728,0.5944,3.22,1.58,1.78,19.73,0.4134,2.36,6.8656,12.7472,1.23,2.35,4.3,6.5,1.1
2025-05-16,187.58,30.0,0.833,1.25,1.715,0.3,0.401,0.9049,1.2729,0.374,4.0,12.36,1.14,0.3396,1.13,0.7995,0.57,3.67,1.67,1.84,18.89,0.461,2.21,6.4496,12.4575,1.29,2.33,4.22,6.85,1.19
2025-05-19,197.75,30.0,0.839,1.21,1.7124,0.2851,0.4148,1.03,1.2324,0.384,4.04,13.5,1.22,0.3408,1.13,0.7993,0.6119,3.64,1.71,1.83,19.93,0.509,2.15,6.7184,12.225,1.31,2.34,4.29,6.66,1.34
2025-05-20,205.66,26.25,0.85,1.25,1.68,0.275,0.3802,0.97,1.293,0.3853,3.7216,14.405,1.26,0.3364,1.67,0.8208,0.6524,3.95,1.73,1.83,17.91,0.597,1.93,6.6976,11.7788,1.3,2.28,4.29,6.7,1.25
2025-05-21,196.62,23.55,0.85,1.16,1.72,0.255,0.3614,0.9504,1.185,0.3851,3.9696,13.905,1.39,0.3262,1.4,0.7704,0.589,3.77,1.67,1.79,15.38,0.5193,1.94,6.7792,11.7045,1.2,2.06,4.01,6.295,1.2
2025-05-22,205.66,21.9,0.819,1.2087,1.72,0.2406,0.3692,0.9209,1.248,0.396,2.786,13.19,1.78,0.3302,2.03,0.793,0.6201,4.09,1.73,1.84,16.29,0.615,1.94,6.464,11.664,1.12,2.11,3.99,6.29,1.26
2025-05-23,196.62,21.75,0.789,1.16,1.6701,0.2316,0.3646,0.8788,1.1397,0.406,2.6812,13.75,1.59,0.3362,1.77,0.818,0.5663,4.04,1.665,1.75,17.44,0.6394,2.05,6.3696,11.5575,1.13,2.15,3.99,6.23,1.31
2025-05-27,192.1,24.3,0.7946,0.9835,1.73,0.249,0.381,0.8632,1.1844,0.4,2.39,13.56,1.66,0.3733,1.55,0.8086,0.6226,4.06,1.66,1.71,17.29,0.662,2.0,6.624,12.522,1.19,2.29,3.97,6.18,1.4
2025-05-28,190.97,26.25,0.793,0.9216,2.03,0.29,0.39,0.844,1.182,0.3756,2.44,14.005,1.51,0.2843,1.67,0.806,0.5924,3.8,1.61,2.0,17.25,0.7249,1.96,6.56291,12.0,1.155,2.35,3.85,6.3,1.35
2025-05-29,183.06,24.0,0.785,0.9105,1.91,0.288,0.3748,0.8405,1.236,0.3461,2.21,16.65,1.46,0.6702,1.81,0.7816,0.6315,3.84,1.55,2.04,16.56,0.7217,1.94,6.416,11.85,1.18,2.35,3.95,6.13,1.39
2025-05-30,167.24,24.45,0.84,0.9737,1.76,0.2555,0.378,0.8237,1.3005,0.39,2.14,16.69,1.4,0.467,1.67,0.77,0.5991,3.72,1.93,2.0,16.04,0.75,1.95,6.256,11.4435,1.17,2.22,3.91,5.95,1.42
2025-06-02,153.68,24.6,0.8133,0.855,1.7,0.2612,0.3585,0.8882,1.3206,0.366,2.3,15.95,1.34,0.4054,1.67,0.821,0.622,3.515,2.03,2.05,17.1,0.7085,1.93,6.1632,11.7435,1.17,2.23,3.81,6.7,1.42
2025-06-03,172.89,25.05,0.820001,0.8846,1.75,0.2837,0.3705,0.8736,1.353,0.357,2.42,14.33,1.53,0.4211,2.11,0.8419,0.6099,4.09,1.95,2.09,16.78,0.6973,2.02,6.56,11.9985,1.1671,2.35,3.86,6.81,1.87
2025-06-04,176.28,21.75,0.8225,0.8917,1.9,0.2887,0.4049,0.911,1.3431,0.369,2.67,13.93,1.59,0.4103,2.08,0.9883,0.6021,4.12,1.99,2.1,16.39,0.7379,2.0,7.04,11.697,1.17,2.13,3.88,6.895,1.72
