Date,AAPL.US,MSFT.US,GOOGL.US,META.US,JNJ.US,UNH.US,PFE.US,JPM.US
2017-02-01,29.775,57.6225,40.6148,133.23,96.6993,142.876,25.6606,72.2468
2017-02-02,29.7297,57.2492,40.7652,130.84,96.9818,141.157,25.7113,71.9403
2017-02-03,29.8479,57.7105,40.8584,130.98,97.0504,142.146,26.0021,74.142
2017-02-06,30.1386,57.6781,40.9326,132.06,96.8248,140.938,26.1143,73.7932
2017-02-07,30.4166,57.4837,41.3118,131.84,96.9033,140.956,25.9924,73.7519
2017-02-08,30.5309,57.4036,41.3441,134.15,96.8248,140.786,26.0412,73.1045
2017-02-09,30.7625,58.0553,41.3531,134.14,97.4201,140.893,26.2373,74.1596
2017-02-10,30.6906,58.0005,41.5916,134.19,98.4282,141.147,26.2129,73.9887
2017-02-13,30.9645,58.6531,41.7965,134.05,98.9482,142.25,26.4217,74.9662
2017-02-14,31.3605,58.8728,41.8527,133.85,99.3795,143.246,26.5369,76.1667
2017-02-15,31.477,58.8356,41.7148,133.44,100.065,144.251,27.1517,77.0391
2017-02-16,31.4402,58.8278,41.9564,133.84,100.831,143.711,27.2405,76.9939
2017-02-17,31.5271,58.9156,42.1747,133.53,101.498,138.423,27.2405,76.7357
2017-02-21,31.7548,58.8016,42.3101,133.72,102.175,140.994,27.2405,77.3987
2017-02-22,31.8497,58.6813,42.4143,136.12,102.057,140.994,27.2171,77.4439
2017-02-23,31.7066,58.9156,42.3963,135.36,103.919,142.79,27.5978,77.5019
2017-02-24,31.7458,58.9156,42.2374,135.44,105.499,143.18,27.7607,76.8221
2017-02-27,31.8058,58.5631,42.3301,136.41,105.205,145.221,27.7763,76.9045
2017-02-28,31.8198,58.3365,42.094,135.54,105.048,145.221,27.6464,77.0657
2017-03-01,32.4732,59.1823,42.6758,137.42,106.47,147.462,27.8895,79.6014
2017-03-02,32.2742,58.362,42.3391,136.76,106.263,146.902,27.9617,78.3596
2017-03-03,32.4712,58.5806,42.3006,137.17,106.4,147.699,27.9706,78.9215
2017-03-06,32.3649,58.5993,42.2104,137.42,106.343,148.138,27.8329,78.1749
2017-03-07,32.4082,58.7185,42.4038,137.3,106.44,147.796,27.5402,77.7387
2017-03-08,32.2841,59.2556,42.5279,137.72,106.675,148.002,27.4748,77.5687
2017-03-09,32.2091,59.0182,42.737,138.24,108.274,148.092,27.5899,77.8743
2017-03-10,32.3176,59.202,42.9146,138.79,108.5,149.809,27.6387,77.6306
2017-03-13,32.3332,58.9998,43.0728,139.6,108.882,150.019,27.6387,77.6984
2017-03-14,32.2811,58.7282,43.1392,139.32,109.225,149.021,27.7276,77.8261
2017-03-15,32.6281,59.0378,43.2626,139.72,110.852,151.403,28.0583,78.0118
2017-03-16,32.6792,58.9353,43.3428,139.99,110.411,150.985,27.8974,77.9361
2017-03-17,32.5155,59.1473,43.461,139.84,110.088,149.543,27.8076,77.1207
2017-03-20,32.8588,59.202,43.2388,139.94,110.097,148.082,27.8573,76.5657
2017-03-21,32.4831,58.5455,42.3535,138.51,109.392,147.816,27.7519,74.3217
2017-03-22,32.8488,59.2898,42.3366,139.59,108.538,147.196,27.9305,74.4396
2017-03-23,32.7313,59.1473,41.8309,139.53,108.224,145.687,27.7832,74.3217
2017-03-24,32.6693,59.2459,41.6066,140.34,107.863,145.44,27.549,74.2363
2017-03-27,32.7214,59.3562,41.774,140.32,108.127,145.081,27.6934,74.194
2017-03-28,33.4016,59.5281,41.8797,141.76,108.029,145.745,27.6788,75.3513
2017-03-29,33.4735,59.6922,42.3401,142.65,107.372,144.033,27.8173,75.0694
2017-03-30,33.431,59.915,42.3206,142.41,107.185,145.43,27.8329,75.7168
2017-03-31,33.3669,60.0488,42.2369,142.05,107.078,144.557,27.7207,74.7029
2017-04-03,33.3769,59.7646,42.6828,142.28,107.205,145.954,27.7451,74.4308
2017-04-04,33.6273,59.9314,42.4745,141.73,107.205,145.411,27.8251,74.6784
2017-04-05,33.4539,59.7743,42.2921,141.85,107.292,145.764,27.7022,73.7224
2017-04-06,33.3669,59.9314,42.1022,141.17,107.489,145.735,27.6387,73.972
2017-04-07,33.2912,59.8865,41.9529,140.78,107.372,146.331,27.631,73.7156
2017-04-10,33.2517,59.747,41.933,141.04,106.881,145.868,27.5821,73.4572
2017-04-11,32.895,59.7021,41.8423,139.92,106.764,146.161,27.4943,73.3285
2017-04-12,32.9373,59.4745,41.9211,139.58,107.793,145.924,27.4845,73.0446
2017-04-13,32.763,59.2195,41.8572,139.39,107.44,145.404,27.4524,72.1888
2017-04-17,32.9443,59.7021,42.6021,141.42,108.077,147.34,27.549,73.4405
2017-04-18,32.7975,59.6219,42.5452,140.96,104.734,148.593,27.4191,72.8392
2017-04-19,32.6763,59.2995,42.6708,142.27,104.342,149.171,27.2338,72.242
2017-04-20,33.0872,59.7205,42.8492,143.8,104.773,151.187,27.3382,73.1742
2017-04-21,33.0497,60.5431,42.7925,143.68,104.674,150.873,27.2582,72.296
2017-04-24,33.3621,61.5734,43.7877,145.47,105.656,151.881,27.3382,74.8434
2017-04-25,33.5721,61.9289,44.2816,146.49,106.097,153.389,27.3557,75.4928
2017-04-26,33.3719,61.8448,44.2964,146.56,106.176,153.694,27.425,75.6353
2017-04-27,33.3987,62.2473,44.411,147.7,106.361,153.921,27.4348,74.9367
2017-04-28,33.365,62.4205,46.059,150.25,106.136,154.141,27.4845,74.4161
2017-05-01,34.0482,63.2855,46.4725,152.46,106.029,153.884,27.3723,74.4652
2017-05-02,34.2661,63.186,46.6853,152.78,106.333,153.475,27.2338,73.9867
2017-05-03,34.1633,62.9859,47.2511,151.8,106.019,152.069,27.1186,74.4161
2017-05-04,34.0353,62.7386,47.5636,150.85,106.557,153.371,27.103,74.5005
2017-05-05,34.6008,62.9116,47.3423,150.24,106.176,153.465,27.1283,74.4161
2017-05-08,35.5402,62.8571,47.7613,151.06,105.969,153.75,27.103,74.5005
2017-05-09,35.7716,62.9486,47.6618,150.48,105.93,152.676,27.0473,74.1999
2017-05-10,35.5964,63.1949,47.5696,150.29,105.578,152.81,27.0209,74.7825
2017-05-11,35.9038,62.4205,47.6218,150.04,105.92,152.754,27.0288,74.5507
2017-05-12,36.4085,62.345,47.5846,150.33,106.273,151.432,27.0063,74.3463
2017-05-15,36.3138,62.3929,47.7877,150.19,109.166,151.187,27.0952,74.7049
2017-05-16,36.2625,63.651,48.0563,149.78,109.843,148.186,26.6716,74.9367
2017-05-17,35.0435,61.8792,46.9383,144.85,108.872,148.841,26.368,72.0788
2017-05-18,35.5795,62.0872,47.3533,147.66,109.147,151.11,26.3593,71.8166
2017-05-19,35.6987,62.0696,47.5601,148.06,109.176,152.116,26.5555,72.515
2017-05-22,35.9135,62.768,48.0294,148.24,109.402,153.988,26.2783,72.4482
2017-05-23,35.8772,62.98,48.3523,148.07,109.617,154.433,26.2939,73.352
2017-05-24,35.7667,63.062,48.704,150.04,109.608,154.748,26.2198,73.3138
2017-05-25,35.892,63.8395,49.4139,151.96,110.334,156.942,26.3115,73.0024
2017-05-26,35.8308,64.1519,49.4842,152.14,109.833,156.448,26.2939,73.0102
2017-05-30,35.8454,64.5642,49.6286,152.38,109.98,155.64,26.2871,71.7634
2017-05-31,35.6259,64.0425,49.1762,151.46,110.971,154.405,26.7107,70.2652
2017-06-01,35.7273,64.281,49.2361,151.53,111.441,158.262,26.7624,71.0424
2017-06-02,36.2596,65.7959,49.6261,153.61,112.569,158.11,26.6208,70.6857
2017-06-05,35.9019,66.2802,50.0128,153.63,112.805,158.091,26.4657,70.8144
2017-06-06,36.0219,66.5,49.654,152.81,113.206,159.382,26.2373,70.9588
2017-06-07,36.2399,66.38,49.8986,153.12,113.148,161.462,26.1787,71.7723
2017-06-08,36.1483,65.9765,50.0326,154.71,112.952,160.131,25.9777,72.6594
2017-06-09,34.7448,64.4822,48.3308,149.6,113.814,159.935,26.8082,74.3787
2017-06-12,33.9151,63.9889,47.9168,148.44,114.07,158.004,26.7545,74.3974
2017-06-13,34.196,64.7878,48.3498,150.68,114.236,159.59,26.655,74.6469
2017-06-14,33.853,64.4372,48.2216,150.25,114.893,160.721,26.7458,74.4917
2017-06-15,33.6567,64.0981,47.8357,149.8,115.138,159.639,26.8433,74.0457
2017-06-16,33.1818,64.189,47.758,150.64,116.267,160.739,26.9741,73.7156
2017-06-19,34.1339,64.988,48.5849,152.87,116.011,161.995,27.1791,75.3307
2017-06-20,33.8203,64.1071,48.2746,152.25,116.139,162.214,27.4572,74.8611
2017-06-21,34.0223,64.4372,48.7527,153.91,116.756,163.656,27.7187,74.5182
2017-06-22,33.9674,64.4283,48.6546,153.4,117.747,165.062,27.8651,74.4308
2017-06-23,34.1191,65.2999,49.1264,155.07,118.061,163.95,27.9549,74.2952
2017-06-26,34.0103,64.6765,48.429,153.59,118.002,163.826,27.8486,74.6194
2017-06-27,33.5227,63.4654,47.2334,150.58,116.825,163.38,27.628,75.314
2017-06-28,34.0123,64.0075,47.8769,153.24,115.786,164.35,27.6113,76.8279
2017-06-29,33.5099,62.8062,46.7216,151.04,114.776,163.969,27.5129,77.9647
2017-06-30,33.5917,63.2094,46.3126,150.98,114.462,164.093,27.4796,78.1778
2017-07-03,33.4676,62.5122,45.8069,148.43,115.001,165.184,27.6691,79.7694
2017-07-05,33.6076,63.3452,46.4447,150.34,115.629,166.608,27.5206,80.57
2017-07-06,33.2872,62.8773,46.2169,148.82,114.668,165.431,27.1791,80.3107
2017-07-07,33.6303,63.6959,46.8706,151.44,114.687,166.333,27.2844,80.7154
2017-07-10,33.8333,64.1696,47.3783,153.5,113.824,165.441,27.3313,80.1456
2017-07-11,33.9425,64.1793,47.5043,155.27,113.56,164.588,27.1381,79.8392
2017-07-12,33.992,65.245,48.2083,158.9,114.403,165.224,27.1791,79.5621
2017-07-13,34.4638,65.8143,48.2676,159.26,114.108,164.141,27.2278,80.068
2017-07-14,34.7606,66.7394,48.669,159.97,114.736,165.392,27.3499,79.3391
2017-07-17,34.8847,67.2619,48.6218,159.73,114.335,164.938,27.1996,78.6003
2017-07-18,35.005,67.2161,49.1692,162.86,116.374,165.365,27.2913,78.3242
2017-07-19,35.2248,67.7298,49.4592,164.14,116.982,167.443,27.506,78.4352
2017-07-20,35.064,68.059,49.4302,164.53,118.179,169.488,27.4397,78.4352
2017-07-21,35.0465,67.6655,49.5125,164.43,117.06,169.733,27.3908,78.1709
2017-07-24,35.474,67.4904,49.7352,166.0,115.11,168.928,27.2602,78.506
2017-07-25,35.6229,68.0305,48.2766,165.28,114.128,168.489,27.0805,79.8116
2017-07-26,35.7964,67.9048,48.0912,165.61,113.315,168.811,26.9068,79.063
2017-07-27,35.1154,67.0869,47.4535,170.44,113.206,167.217,26.9975,78.7368
2017-07-28,34.8719,66.9765,47.737,172.46,114.099,169.174,27.1196,78.506
2017-07-31,34.6857,66.6662,47.1042,169.25,114.854,169.762,27.1293,78.953
2017-08-01,34.9971,66.5548,47.1571,169.86,114.658,170.123,27.0639,80.011
2017-08-02,36.6487,66.2628,47.2109,169.3,114.345,170.806,27.1947,80.0778
2017-08-03,36.284,66.1623,46.8452,168.59,115.394,172.373,27.6163,79.5523
2017-08-04,36.4794,66.6485,47.1187,169.62,115.257,172.48,27.789,80.5524
2017-08-07,37.044,66.3887,47.1167,171.96,114.972,172.383,27.5168,80.8628
2017-08-08,37.3288,66.7491,47.039,171.23,114.442,172.499,27.4943,80.57
2017-08-09,37.5663,66.4551,46.8342,171.18,115.295,172.432,27.6339,80.4404
2017-08-10,36.3689,65.4821,46.0128,167.4,115.188,170.426,27.6085,79.288
2017-08-11,36.8763,66.4816,46.3365,168.08,115.188,170.826,27.4699,78.6258
2017-08-14,37.4265,67.4817,46.777,170.75,115.511,171.444,27.5168,79.5454
2017-08-15,37.8352,67.4994,46.7345,171.0,115.422,172.137,27.5753,79.7517
2017-08-16,37.6867,67.8969,47.043,170.0,116.09,171.492,27.5597,79.2006
2017-08-17,36.9652,66.7453,46.2154,166.91,115.138,170.541,27.2201,77.9637
2017-08-18,36.8803,66.8282,46.1417,167.41,114.766,168.869,26.9888,78.0383
2017-08-21,36.8093,66.5129,45.8772,167.78,115.482,169.943,27.0639,77.944
2017-08-22,37.4095,67.4436,46.8502,169.63,116.581,172.393,27.385,78.7467
2017-08-23,37.4587,67.0412,46.9588,168.71,114.913,171.9,27.4601,78.839
2017-08-24,37.2923,67.013,46.6753,167.74,114.991,172.353,27.4524,78.7093
2017-08-25,37.4294,67.1301,46.357,166.32,114.668,172.013,27.5841,79.0296
2017-08-28,37.8039,67.1397,46.2389,167.24,114.726,172.669,27.6504,78.7811
2017-08-29,38.1518,67.3432,46.6186,168.05,115.148,174.103,27.6738,78.3488
2017-08-30,38.2532,68.229,47.011,169.92,114.148,173.353,27.6339,78.5305
2017-08-31,38.3982,68.9558,47.5895,171.97,115.285,176.01,28.0222,78.1709
2017-09-01,38.4079,68.1644,47.4275,172.02,114.108,176.782,28.0526,78.8665
2017-09-05,37.9488,67.8607,46.9039,170.72,113.128,176.383,27.9228,76.9831
2017-09-06,37.9091,67.6665,46.9309,172.09,113.795,175.575,28.0798,77.4989
2017-09-07,37.7605,68.5327,47.323,173.21,115.128,176.029,28.0798,76.1413
2017-09-08,37.1496,68.2005,46.8776,170.95,114.06,175.661,28.1715,76.0439
2017-09-11,37.8116,68.9165,46.9941,173.51,116.002,177.315,28.3531,77.2209
2017-09-12,37.6648,68.8462,47.1614,172.95,115.501,175.432,29.2187,78.1709
2017-09-13,37.3772,69.3347,47.3503,173.05,115.345,176.175,28.963,78.393
2017-09-14,37.0657,68.9264,46.8367,170.96,116.845,175.642,29.5154,78.2368
2017-09-15,37.4344,69.4273,46.5956,171.64,117.06,176.039,29.2099,78.7977
2017-09-18,37.1594,69.2869,46.3196,170.01,117.924,176.049,29.3701,79.9148
2017-09-19,37.169,69.5486,46.6738,172.52,117.767,172.916,29.287,80.7912
2017-09-20,36.5453,69.0863,47.2059,172.17,116.011,173.875,29.7321,81.36
2017-09-21,35.9135,68.4106,47.2064,171.11,114.726,173.418,29.7145,81.7314
2017-09-22,35.5666,68.5981,46.9926,170.54,114.403,171.482,29.7077,81.5604
2017-09-25,35.2542,67.5353,46.5453,162.87,114.217,170.342,29.3329,80.9454
2017-09-26,35.8634,67.5353,46.7023,164.21,114.031,171.187,29.1612,80.5868
2017-09-27,36.1117,68.0803,47.8217,167.68,112.981,172.775,29.287,81.859
2017-09-28,35.892,68.1,48.0662,168.73,112.746,174.206,29.4089,82.032
2017-09-29,36.085,68.6703,48.4922,170.87,113.216,173.969,29.492,82.143
2017-10-02,36.0122,68.7819,48.1988,169.47,114.256,175.413,29.7974,83.2875
2017-10-03,36.1678,68.4586,48.4285,169.96,115.04,176.45,29.855,83.7217
2017-10-04,35.9323,68.8559,48.1644,168.42,115.708,178.093,29.7077,82.8749
2017-10-05,36.3857,70.035,49.0815,171.24,115.982,175.792,29.7389,83.9909
2017-10-06,36.3629,70.0604,49.5025,172.23,116.011,175.928,29.7817,83.8426
2017-10-09,36.4941,70.3329,49.4362,172.5,116.217,174.388,29.855,83.4015
2017-10-10,36.5088,70.3329,49.2116,171.59,116.619,172.942,30.0678,84.0253
2017-10-11,36.6537,70.448,50.1009,172.74,119.012,173.456,30.1107,83.7738
2017-10-12,36.5296,71.0948,50.1009,172.55,119.169,171.386,30.0297,83.038
2017-10-13,36.7553,71.4385,50.2115,173.74,118.806,171.037,30.021,82.924
2017-10-16,37.4344,71.584,50.2852,174.52,118.512,171.634,29.7223,84.6383
2017-10-17,37.5761,71.5282,50.3674,176.11,122.612,181.14,29.9048,84.4487
2017-10-18,37.4046,71.547,50.4542,176.03,122.503,182.319,29.5984,84.7661
2017-10-19,36.5276,71.8223,49.9111,174.56,123.691,180.561,29.938,84.8712
2017-10-20,36.5808,72.6526,50.072,174.98,124.004,184.312,30.0853,86.0787
2017-10-23,36.5659,72.6712,49.099,171.27,125.063,183.922,30.0678,85.9371
2017-10-24,36.7819,72.6994,49.246,171.8,123.347,184.921,29.9643,87.3008
2017-10-25,36.6203,72.4896,49.394,170.6,123.965,184.368,29.8716,87.3892
2017-10-26,36.8586,72.6046,49.392,170.63,123.494,185.813,29.5242,88.015
2017-10-27,38.1861,77.2608,51.4969,177.88,123.464,188.85,29.4089,88.0406
2017-10-30,39.0368,77.3381,51.4699,179.87,121.925,186.031,29.0372,87.7252
2017-10-31,39.5847,76.6826,51.4654,180.06,121.395,186.745,28.963,87.0316
2017-11-01,39.0731,76.6826,51.9417,182.66,121.915,186.146,29.1289,87.3008
2017-11-02,39.3647,77.4846,51.9602,178.92,121.875,187.55,29.2938,87.8844
2017-11-03,40.3887,77.5676,52.3098,178.92,121.984,189.087,29.3701,87.7252
2017-11-06,40.8028,77.8732,51.9457,180.17,121.709,188.445,29.1786,87.1809
2017-11-07,40.9298,77.6778,52.4294,180.25,121.719,188.938,29.2099,85.4253
2017-11-08,41.2677,77.9562,52.7234,179.56,123.063,187.258,29.1963,84.4674
2017-11-09,41.184,77.5215,52.1968,179.3,122.228,187.96,29.3437,84.4586
2017-11-10,41.0441,77.3194,52.0189,178.46,121.523,187.523,29.327,84.3525
2017-11-13,40.8846,77.3751,51.872,178.77,121.709,188.9,29.4276,84.6561
2017-11-14,40.2635,77.4846,51.8939,178.07,121.454,188.091,29.4949,84.1471
2017-11-15,39.7304,76.881,51.6333,177.95,121.12,186.421,29.4774,84.9429
2017-11-16,40.2114,77.0868,52.2341,179.59,120.924,187.578,29.6442,85.1837
2017-11-17,39.9836,76.3456,51.5965,179.0,120.169,186.459,29.4861,84.8781
2017-11-20,39.9415,76.4638,51.5461,178.74,120.101,186.773,29.4705,85.6503
2017-11-21,40.6883,77.5676,52.3253,181.86,120.473,188.85,29.6276,85.5815
2017-11-22,41.1121,77.0009,52.406,180.87,119.552,187.655,29.535,85.3319
2017-11-24,41.115,77.1426,52.6352,182.78,120.179,188.767,29.5867,85.051
2017-11-27,40.9081,77.7062,53.4069,183.03,121.003,188.683,29.5867,84.714
2017-11-28,40.6727,78.642,52.9725,182.42,122.679,192.015,29.8863,87.68
2017-11-29,39.8279,77.2128,51.6816,175.13,122.493,198.006,30.1849,89.7352
2017-11-30,40.3809,77.9856,51.6213,177.18,122.072,203.393,30.2287,90.417
2017-12-01,40.1985,78.0667,51.0684,175.1,122.65,202.129,30.302,90.645
2017-12-04,39.9037,75.1217,50.4107,171.47,121.807,197.362,30.0638,92.5225
2017-12-05,39.8676,75.5934,50.7959,172.83,122.375,196.185,29.7037,91.4536
2017-12-06,39.7235,76.6973,51.4495,176.08,123.591,196.049,29.6442,90.7698
2017-12-07,39.7887,76.4276,52.0399,180.14,122.669,196.241,29.5945,90.5006
2017-12-08,39.8014,77.9767,52.2794,179.0,123.19,199.564,29.7944,91.6363
2017-12-11,40.576,78.9662,52.414,179.04,123.651,198.577,30.1849,91.37
2017-12-12,40.3444,79.2895,52.2491,176.96,124.945,198.349,30.4942,92.4301
2017-12-13,40.4823,79.0795,52.3796,178.3,125.171,199.973,30.545,91.2796
2017-12-14,40.4696,78.465,52.6825,178.39,124.112,197.2,30.3937,90.535
2017-12-15,40.8846,80.4685,53.4065,180.18,124.827,197.712,31.0124,91.8102
2017-12-18,41.459,80.0318,54.0585,180.82,124.229,198.5,30.951,92.5323
2017-12-19,41.0106,79.5248,53.7696,179.51,124.219,197.921,30.7949,92.16
2017-12-20,40.9712,79.2348,53.4841,177.89,123.671,198.244,30.3937,91.8102
2017-12-21,41.125,79.2151,53.3491,177.45,123.591,197.601,30.2113,93.2849
2017-12-22,41.125,79.2251,53.25,177.2,122.759,196.107,30.1293,92.94
2017-12-26,40.0814,79.1255,53.1,175.99,122.729,195.766,30.1849,92.5863
2017-12-27,40.0882,79.4115,52.8185,177.62,123.16,196.477,30.2864,92.7543
2017-12-28,40.2055,79.4214,52.6068,177.92,123.16,198.577,30.3205,93.2455
2017-12-29,39.767,79.2533,52.4798,176.46,122.425,196.507,30.1936,92.5126
2018-01-02,40.4794,79.6334,53.4782,181.42,121.984,197.124,30.3771,93.387
2018-01-03,40.4725,80.0034,54.3789,184.67,123.16,199.176,30.6025,93.4803
2018-01-04,40.6639,80.7087,54.6021,184.33,123.15,200.068,30.6689,94.8185
2018-01-05,41.122,81.7089,55.314,186.85,124.161,203.896,30.7294,94.1592
2018-01-08,40.9811,81.7918,55.5093,188.28,124.318,200.354,30.3849,94.339
2018-01-09,40.9654,81.7372,55.4386,187.87,126.299,201.341,30.3546,94.8283
2018-01-10,40.9556,81.367,55.3065,187.84,126.152,199.831,30.4025,95.8755
2018-01-11,41.1909,81.6072,55.4017,187.77,126.857,200.915,30.4787,96.3795
2018-01-12,41.6089,83.0177,56.3283,179.37,127.72,203.809,30.464,97.9691
2018-01-16,41.4048,81.8564,56.3308,178.39,128.681,207.6,30.5098,97.6282
2018-01-17,42.0877,83.5158,56.7493,177.6,128.78,212.519,30.9958,98.2638
2018-01-18,42.1262,83.4788,56.5933,179.8,128.74,216.734,30.8388,98.4898
2018-01-19,41.939,83.3858,56.9685,181.29,129.113,216.916,30.7949,98.2835
2018-01-22,41.5933,84.8755,57.9978,185.37,129.789,217.088,30.786,99.4235
2018-01-23,41.602,85.147,58.5961,189.35,124.259,218.577,30.6943,99.3253
2018-01-24,40.9387,85.0748,58.353,186.55,124.485,218.265,30.786,100.562
2018-01-25,40.2134,85.5446,58.8935,187.48,126.504,218.549,31.0388,100.592
2018-01-26,40.3021,87.1493,59.1635,190.0,127.338,221.495,32.5203,101.162
2018-01-29,39.4702,87.0173,59.1098,185.98,125.896,220.516,32.529,101.024
2018-01-30,39.2369,85.9244,58.6559,187.12,124.797,210.944,31.5111,100.091
2018-01-31,39.3463,88.0293,58.8975,186.89,121.072,211.066,30.8769,100.562
2018-02-01,39.425,87.3309,58.8661,193.09,122.679,209.67,30.9881,101.624
2018-02-02,37.716,85.0355,55.7578,190.28,120.64,206.709,30.8026,99.3838
2018-02-05,36.7701,81.5331,52.9521,181.26,114.236,196.127,29.1709,94.6033
2018-02-06,38.3114,84.6185,54.0256,185.31,115.511,200.732,29.6843,97.4828
2018-02-07,37.4804,83.0266,52.5798,180.18,115.158,201.283,29.4315,98.146
2018-02-08,36.4616,78.7649,50.2035,171.595,110.725,192.964,28.2956,93.8173
2018-02-09,36.9081,81.7,52.1246,176.11,113.482,196.954,28.7416,95.6829
2018-02-12,38.3883,82.5968,52.5759,176.4,114.148,201.18,29.1622,97.1802
2018-02-13,38.7785,83.2285,52.5201,173.15,113.864,202.005,29.3992,97.7824
2018-02-14,39.4921,84.5315,53.4413,179.52,113.609,203.942,29.6071,100.042
2018-02-15,40.8192,86.2525,54.3709,179.96,114.981,201.473,30.0464,100.454
2018-02-16,40.6854,85.6372,54.5772,177.36,116.668,204.437,30.5078,99.7377
2018-02-20,40.5474,86.3092,54.9802,176.01,114.658,202.024,30.2971,99.6782
2018-02-21,40.3613,85.1626,55.4864,177.91,113.814,200.685,30.0862,100.17
2018-02-22,40.7021,85.3894,55.2945,178.99,113.814,202.415,30.0678,99.9934
2018-02-23,41.4127,87.5588,56.2007,183.29,115.649,205.15,30.5078,102.007
2018-02-26,42.2288,88.8225,56.9784,184.93,116.472,208.644,31.2076,103.284
2018-02-27,42.0937,87.6844,55.6736,181.46,116.09,207.249,30.9607,102.056
2018-02-28,42.0326,87.2842,54.9966,178.32,114.521,201.588,30.5509,100.445
2018-03-01,41.2935,86.4315,53.377,175.94,112.236,200.068,29.976,98.6274
2018-03-02,41.5763,86.6159,54.0112,176.62,113.589,200.742,30.2483,98.5291
2018-03-05,41.7163,87.1658,54.5402,180.4,114.432,203.583,30.3898,100.062
2018-03-06,41.6799,86.868,54.8461,179.78,113.059,201.607,30.1869,100.14
2018-03-07,41.3004,87.3709,55.5506,183.71,113.795,202.584,30.2317,99.7575
2018-03-08,41.7458,87.9013,56.2651,182.34,116.462,200.988,30.7109,99.7674
2018-03-09,42.4651,89.8656,57.8324,185.23,118.002,201.607,30.9402,102.656
2018-03-12,42.8754,90.0795,58.0859,184.76,116.933,199.205,30.8026,102.322
2018-03-13,42.4631,87.8839,56.7897,181.88,118.434,202.966,30.9217,101.094
2018-03-14,42.1045,87.3613,57.237,184.19,116.688,201.568,30.5841,99.9636
2018-03-15,42.154,87.6679,57.3226,183.86,117.326,205.225,30.7753,100.219
2018-03-16,42.0079,88.0606,56.5161,185.09,117.904,203.789,30.9471,100.396
2018-03-19,41.3634,86.4674,54.8048,172.56,114.844,201.273,30.5674,99.5702
2018-03-20,41.3516,86.6912,54.5921,168.15,115.678,202.811,30.5674,99.6683
2018-03-21,40.4084,86.0865,54.5024,169.39,115.658,199.252,30.5158,99.7674
2018-03-22,39.8428,83.5816,52.4673,164.89,112.314,192.471,29.9546,95.6161
2018-03-23,38.9223,81.153,51.1422,159.39,110.284,190.105,29.0197,93.0422
2018-03-26,40.7661,87.2937,52.5141,160.06,112.324,195.948,29.4822,95.9257
2018-03-27,39.7176,83.2843,50.1652,152.22,112.177,194.92,29.4578,94.0521
2018-03-28,39.2819,83.2101,50.0775,153.03,112.373,195.406,29.7008,93.9205
2018-03-29,39.5915,84.9614,51.6698,159.79,112.991,191.359,29.8609,95.6349
2018-04-02,39.3284,82.3986,50.4487,155.39,109.843,194.238,29.491,93.7898
2018-04-03,39.7304,83.5068,50.75,156.11,113.177,200.857,30.021,95.0847
2018-04-04,40.4912,85.9479,51.2995,155.1,114.991,204.608,30.3986,96.5239
2018-04-05,40.7731,85.9938,51.4455,159.34,115.275,204.847,30.0648,97.7923
2018-04-06,39.7274,83.9924,50.3151,157.2,112.942,200.306,29.5915,95.3283
2018-04-09,40.1227,84.4935,50.8203,157.93,114.178,199.166,29.8375,96.4945
2018-04-10,40.8818,86.4576,51.6378,165.04,114.854,202.82,30.2483,98.3424
2018-04-11,40.6883,85.5094,51.0679,166.32,114.285,198.472,30.1126,96.6693
2018-04-12,41.0854,87.1122,51.6771,163.87,115.011,200.552,30.5606,99.099
