Date,AAPL.US,MSFT.US,GOOGL.US,META.US,NVDA.US,ADBE.US,CSCO.US,CRM.US,JNJ.US,UNH.US,PFE.US,ABBV.US,MRK.US,LLY.US,TMO.US,JPM.US,BAC.US,BLK.US,GS.US,WFC.US,C.US,SPGI.US,AMZN.US,HD.US,MCD.US,LOW.US,NKE.US,SBUX.US,CAT.US,LMT.US,HON.US,GE.US,UNP.US,BA.US,XOM.US,CVX.US,COP.US,SLB.US,EOG.US,MPC.US
2024-11-07,226.98,424.58,180.543,591.7,148.87,500.92,58.08,310.78,156.73,596.337,27.46,200.51,100.367,797.45,555.89,236.38,44.77,1025.35,582.17,69.82,68.11,497.1,210.05,399.44,294.66,266.3,75.92,96.12,408.21,551.84,200.829,178.85,242.56,150.98,121.15,156.77,112.4,43.24,126.46,154.0
2024-11-08,226.711,421.696,178.146,589.34,147.62,494.68,58.06,321.95,155.47,606.54,26.72,199.5,102.103,831.54,551.74,236.98,45.13,1028.55,589.26,70.04,68.63,502.82,208.18,405.9,298.97,271.1,75.88,97.55,393.37,564.56,202.667,184.81,241.49,151.68,121.11,156.93,111.59,43.18,134.12,153.75
2024-11-11,223.984,417.175,180.144,583.17,145.25,504.48,58.63,341.73,155.04,615.838,26.24,174.43,99.9301,832.44,546.92,239.29,46.08,1042.96,602.34,72.56,69.8,507.26,206.84,408.29,301.53,274.51,76.6,100.31,396.54,570.58,207.976,184.56,241.95,148.96,120.47,156.5,112.05,44.29,133.1,156.06
2024-11-12,223.984,422.185,181.412,584.82,148.28,526.42,58.71,341.15,152.64,605.417,26.19,171.09,97.7972,818.86,540.75,239.56,45.86,1025.64,592.59,72.6,69.02,503.47,208.91,403.08,298.65,269.9,76.66,98.8,393.01,565.96,215.982,182.64,238.91,145.17,120.35,155.29,110.64,44.33,133.13,155.21
2024-11-13,224.873,424.351,178.675,580.0,146.26,532.5,59.18,341.72,153.24,596.751,26.72,170.35,97.7178,811.81,541.9,241.16,45.87,1020.33,594.22,72.77,68.89,510.29,214.1,410.19,297.35,272.32,76.52,99.8,387.07,557.73,215.206,183.56,240.41,139.97,121.47,158.72,111.82,43.59,134.35,159.11
2024-11-14,227.969,426.037,175.379,577.16,146.75,529.87,57.92,331.65,151.87,584.222,26.02,169.63,97.5789,786.23,533.02,241.87,45.9,1036.26,588.61,72.8,68.15,510.64,211.48,405.72,298.56,270.35,75.68,99.23,387.36,538.99,212.99,178.4,235.58,138.14,120.56,161.8,112.92,43.45,135.19,158.14
2024-11-15,224.753,414.171,172.293,554.08,141.97,503.37,57.46,325.26,154.0,583.315,24.8,164.99,95.5452,746.2,513.08,245.31,46.75,1036.55,593.54,74.34,68.76,503.29,202.61,408.18,292.63,269.4,76.66,98.42,384.07,534.83,212.479,176.93,235.57,140.19,119.31,161.42,112.32,43.18,134.56,157.52
2024-11-18,227.77,414.929,175.099,554.4,140.14,499.51,57.31,322.25,154.77,580.774,24.86,166.28,95.7932,727.2,501.29,245.03,46.72,1039.13,587.99,74.09,69.0,503.0,201.7,410.44,291.1,271.77,74.89,100.4,384.46,530.96,212.35,177.52,234.41,143.87,120.31,160.76,113.76,43.49,136.54,159.92
2024-11-19,228.029,416.955,177.916,561.09,147.0,499.61,57.01,323.43,153.0,568.315,25.1,166.57,95.7734,729.73,509.12,243.09,46.41,1017.49,581.38,73.43,68.6,502.31,204.61,406.8,290.73,259.26,73.91,98.35,382.33,533.26,211.746,177.56,233.29,145.6,118.63,159.6,113.09,43.1,135.18,158.8
2024-11-20,228.748,414.66,175.779,565.52,145.88,499.5,57.5,325.7,153.11,591.461,24.94,167.76,96.6662,753.41,512.84,240.78,46.06,1014.08,581.93,73.58,68.28,503.13,202.88,400.0,290.91,263.03,73.36,98.26,381.5,534.73,210.327,177.98,233.56,146.08,120.32,161.33,113.43,43.53,136.23,159.38
2024-11-21,228.269,412.87,167.438,563.09,146.66,504.44,57.56,335.78,155.5,588.496,25.13,171.73,99.067,749.92,516.1,244.76,46.46,1017.38,596.11,74.83,68.95,511.37,198.38,410.45,288.47,265.22,75.1,100.06,389.59,542.01,209.788,178.7,239.02,143.41,121.93,161.63,111.9,44.06,135.5,159.29
2024-11-22,229.618,417.0,164.571,559.14,141.94,512.15,58.55,342.02,155.17,581.976,25.65,176.95,98.3924,748.01,513.26,248.55,47.0,1025.75,602.78,75.96,69.84,514.46,197.12,420.0,290.28,264.68,77.4,102.5,397.49,542.22,212.592,181.15,242.39,149.29,121.79,162.36,111.75,44.23,136.35,158.48
2024-11-25,232.614,418.79,167.458,565.11,136.011,518.73,58.74,339.11,155.78,596.711,26.17,177.06,100.357,755.0,514.2,250.29,47.5,1020.84,603.03,76.9,70.75,520.51,201.45,428.67,296.19,275.32,79.26,101.84,405.65,521.89,213.973,180.21,249.32,153.1,119.97,160.36,106.1,43.75,131.98,156.5
2024-11-26,234.802,427.99,168.926,573.54,136.911,525.3,59.59,343.18,154.52,597.657,25.77,181.14,100.813,789.32,512.98,249.97,47.75,1015.87,605.5,77.35,69.75,521.96,207.86,429.52,296.33,274.47,77.61,100.68,407.83,521.45,213.787,184.6,245.63,150.76,117.97,162.53,106.78,43.48,132.54,157.14
2024-11-27,234.672,422.99,169.036,569.2,135.331,513.68,59.29,330.01,155.4,599.222,25.83,183.08,102.301,788.19,521.66,249.79,47.77,1008.92,605.43,77.21,70.16,522.86,205.74,427.19,295.08,273.19,78.34,101.51,403.7,525.75,213.082,180.6,245.23,152.4,117.66,162.11,107.39,43.66,133.09,155.36
2024-11-29,237.069,423.46,168.757,574.32,138.24,515.93,59.21,329.99,155.01,601.016,26.21,182.93,100.833,795.35,529.63,249.72,47.51,1012.23,608.57,76.17,70.87,522.51,207.89,429.13,296.01,272.43,78.77,102.46,406.11,529.41,216.135,182.16,244.66,155.44,117.96,161.93,108.34,43.94,133.26,156.15
2024-12-02,239.327,430.98,171.294,592.83,138.62,516.2,59.43,331.01,154.8,599.36,25.82,181.77,99.811,799.8,529.95,246.25,47.04,1009.57,601.71,75.28,71.39,522.87,210.71,426.96,292.44,272.05,79.09,101.51,402.51,520.34,213.372,180.44,240.78,156.54,117.85,162.21,106.14,43.63,131.24,157.41
2024-12-03,242.384,431.2,171.144,613.65,140.25,516.26,59.48,331.43,152.36,596.12,25.56,181.5,101.041,813.33,534.42,244.82,46.82,1028.27,602.08,74.14,71.42,518.19,213.44,429.35,294.5,274.39,78.86,101.57,399.26,517.0,210.596,180.72,236.99,155.0,117.67,161.92,106.05,43.65,131.8,155.49
2024-12-04,242.743,437.42,174.17,613.78,145.13,536.49,59.62,367.87,150.47,601.596,25.23,176.46,100.565,829.84,528.87,243.4,46.37,1024.31,598.71,73.06,71.5,520.26,218.16,427.92,295.09,272.27,78.37,100.7,399.51,517.5,213.221,182.65,235.0,158.28,114.28,158.32,103.51,42.74,129.53,150.4
2024-12-05,242.773,442.62,172.442,608.93,145.06,538.22,60.02,361.38,149.52,570.256,25.7,176.17,102.728,825.62,520.86,245.48,47.0,1039.11,596.8,73.66,72.23,513.89,220.55,426.54,299.47,270.07,78.58,99.23,394.98,517.48,209.974,172.91,234.63,156.67,114.78,159.33,104.44,42.02,130.02,150.1
2024-12-06,242.573,443.57,174.51,623.77,142.44,552.96,59.89,361.99,149.31,541.347,25.73,176.19,102.271,826.71,529.36,247.36,46.75,1037.21,599.68,74.33,72.15,516.77,227.03,431.37,298.98,273.43,78.89,100.11,395.03,513.03,210.059,175.58,233.57,153.93,113.57,155.24,103.22,40.96,127.81,150.94
2024-12-09,246.479,446.02,175.37,613.57,138.81,547.93,58.95,351.57,149.6,554.299,26.1,176.57,102.966,803.58,537.23,243.81,45.91,1040.7,594.12,72.62,71.86,513.35,226.09,429.18,301.37,274.15,77.64,99.31,399.26,510.01,208.861,171.32,233.54,157.04,112.9,157.08,103.16,41.17,127.85,152.98
2024-12-10,247.498,443.33,185.17,619.32,135.07,547.05,58.72,348.82,149.23,558.818,25.57,175.67,100.198,799.58,535.85,242.86,45.75,1051.33,585.03,72.05,72.5,512.15,225.04,422.59,300.71,270.11,76.74,98.16,388.39,512.94,212.564,171.27,237.09,164.1,112.67,157.0,102.36,40.87,126.61,151.06
2024-12-11,246.219,448.99,195.4,632.68,139.31,549.93,58.59,354.85,146.64,527.515,25.23,174.37,98.9579,796.03,534.36,243.53,46.08,1059.48,592.56,71.6,71.96,516.27,230.26,421.38,296.1,267.9,78.85,98.42,388.87,504.24,212.545,168.64,233.78,165.96,111.92,156.21,102.19,41.56,127.56,151.97
2024-12-12,247.688,449.56,191.96,630.79,137.34,474.63,58.85,358.03,146.24,509.945,25.37,173.19,100.446,782.35,525.0,241.53,46.08,1053.07,591.61,70.8,71.43,512.87,228.97,414.42,296.63,263.5,77.96,97.82,380.78,496.58,211.273,164.83,233.71,167.75,111.82,154.71,100.91,41.1,126.57,146.28
2024-12-13,247.857,447.27,189.82,620.35,134.25,465.69,58.62,354.31,146.62,514.612,25.58,173.37,101.19,789.12,526.89,239.94,45.67,1050.8,585.48,70.44,71.01,505.75,227.46,416.98,296.6,262.39,77.25,97.42,380.51,494.65,211.208,166.01,234.98,169.65,110.84,153.87,101.02,40.22,126.77,145.56
2024-12-16,250.764,451.59,196.66,624.24,132.0,461.53,58.35,357.23,143.85,492.88,25.25,171.63,100.06,779.0,530.26,239.58,45.47,1058.87,586.33,71.98,71.49,502.86,232.93,410.71,297.71,260.1,77.2,93.12,378.92,491.65,218.984,165.79,232.89,173.17,108.47,149.36,99.57,39.88,124.62,138.19
2024-12-17,253.202,454.46,195.42,619.44,130.39,455.23,58.52,350.97,146.41,480.046,26.43,175.38,100.06,778.62,528.84,238.36,45.05,1043.52,574.68,70.81,71.12,500.51,231.15,408.47,296.08,257.75,78.0,92.09,375.8,490.61,216.321,165.8,229.88,173.03,108.01,148.11,98.26,38.93,123.15,137.99
2024-12-18,247.778,437.39,188.4,597.19,128.91,441.31,57.53,337.23,144.75,494.086,25.89,173.02,98.34,764.71,516.18,230.37,43.5,1014.76,550.25,68.76,68.12,490.13,220.52,393.82,290.88,249.81,76.9,89.9,363.89,482.94,210.503,159.95,224.54,172.62,106.42,144.08,95.85,37.33,119.63,135.06
2024-12-19,249.516,437.03,188.51,595.57,130.68,437.39,57.63,336.23,143.58,483.734,25.77,171.52,99.52,757.54,516.69,232.96,43.38,1010.81,553.99,68.85,68.42,486.56,223.29,385.02,290.23,244.52,77.1,88.76,360.37,479.66,210.521,164.8,223.15,177.04,105.51,141.15,95.18,36.91,118.22,131.65
2024-12-20,254.211,436.6,191.41,585.25,134.7,447.17,58.52,343.65,144.47,494.492,26.36,175.58,98.05,767.76,524.05,237.6,44.17,1023.11,566.1,70.34,69.19,491.81,224.92,392.6,292.68,247.72,76.94,87.97,366.04,489.02,211.858,168.37,226.32,177.35,105.87,142.85,95.12,36.83,119.04,133.38
2024-12-23,254.99,435.25,194.63,599.85,139.67,446.74,58.98,342.9,145.27,500.631,26.71,178.39,99.37,796.28,525.29,238.39,43.89,1034.06,570.78,70.54,69.77,498.25,225.06,392.45,291.29,247.37,76.76,87.44,365.39,486.49,210.763,169.02,227.13,177.69,106.3,142.97,96.38,37.26,119.85,133.98
2024-12-24,257.916,439.33,196.11,607.75,140.22,447.94,59.85,344.43,145.85,500.394,26.74,180.0,99.45,795.67,528.98,242.31,44.38,1049.1,582.79,71.59,71.0,504.75,229.05,396.14,293.99,250.22,76.79,89.91,367.57,488.13,212.397,171.49,229.75,179.34,106.4,143.84,97.11,37.73,120.83,135.35
2024-12-26,258.736,438.11,195.6,603.35,139.93,450.16,59.98,341.72,145.58,505.387,26.56,179.2,99.87,794.14,527.18,243.14,44.55,1048.56,581.23,71.76,71.35,504.78,227.05,395.14,294.8,249.43,76.94,91.86,367.12,489.98,215.142,172.15,230.23,180.38,106.49,143.98,96.89,37.73,120.41,135.39
2024-12-27,255.309,430.53,192.76,599.81,137.01,446.48,59.61,338.45,145.05,504.24,26.62,178.01,99.7,783.17,526.07,241.17,44.34,1038.51,576.18,71.11,71.0,501.8,223.75,392.86,293.62,248.34,76.42,92.25,364.86,488.97,212.963,170.08,229.93,180.72,106.48,144.0,96.92,37.8,120.4,135.67
2024-12-30,251.923,424.83,191.24,591.24,137.49,445.8,59.19,335.74,143.34,502.075,26.42,176.2,98.37,773.84,518.84,239.32,43.91,1021.85,573.55,70.41,70.39,498.02,221.3,389.43,289.6,246.73,74.65,90.58,363.01,483.37,210.261,168.1,227.79,176.55,105.76,143.07,97.09,37.81,120.58,135.6
2024-12-31,250.145,421.5,189.3,585.51,134.29,444.68,59.2,334.33,144.62,500.156,26.53,177.7,99.48,772.0,520.23,239.71,43.95,1019.54,572.62,70.24,70.39,498.03,219.39,388.99,289.89,246.8,75.67,91.25,362.76,485.94,209.603,166.79,228.04,177.0,107.57,144.84,99.17,38.34,122.58,139.5
2025-01-02,243.582,418.58,189.43,599.24,138.31,441.0,59.1,330.66,144.02,498.822,26.61,179.44,99.17,778.07,522.57,240.0,44.29,1011.88,574.97,70.19,69.94,495.5,220.22,388.46,292.51,246.98,73.67,92.17,359.77,482.25,209.26,168.59,229.12,171.87,107.31,146.71,100.08,38.4,124.71,141.49
2025-01-03,243.093,423.35,191.79,604.63,144.47,430.57,58.86,332.9,144.19,507.216,26.59,181.22,99.14,781.98,532.02,243.28,44.81,1015.29,580.13,71.31,71.0,499.57,224.19,389.18,294.78,248.48,73.31,92.58,363.79,481.82,210.188,171.96,231.5,169.9,107.86,147.85,101.09,38.59,126.57,142.74
2025-01-06,244.731,427.85,196.87,630.2,149.43,431.18,58.77,330.53,143.66,507.879,26.89,180.1,99.72,765.1,537.19,240.85,45.4,1007.24,583.39,72.03,72.74,494.19,227.61,389.37,292.18,249.74,72.0,93.13,364.2,466.0,205.753,172.45,230.01,170.78,107.74,147.26,99.99,38.76,126.39,140.53
2025-01-07,241.944,422.37,195.49,617.89,140.14,422.63,58.93,324.93,146.23,508.453,27.13,179.53,101.02,773.29,545.65,243.17,46.08,975.435,580.12,71.59,73.68,491.35,222.11,384.23,289.34,246.57,72.09,92.84,363.0,463.96,204.722,172.31,230.54,172.51,108.75,149.59,101.67,39.37,127.56,141.66
2025-01-08,242.433,424.56,193.95,610.72,140.11,419.58,59.2,326.9,142.27,518.607,26.86,178.5,99.85,787.22,544.93,243.13,46.21,980.746,580.02,71.57,73.26,495.86,222.13,387.2,286.9,246.89,71.29,92.6,361.07,468.85,204.296,172.89,231.82,171.76,106.93,150.3,101.62,38.81,128.46,142.33
2025-01-10,236.59,418.95,192.04,615.86,135.91,405.92,58.74,317.85,142.06,514.819,26.72,175.17,99.25,799.9,542.31,239.87,45.11,950.452,560.0,69.96,71.4,482.72,218.94,389.89,282.31,247.9,71.2,92.25,351.0,468.05,202.459,171.69,225.21,172.0,106.54,153.14,101.92,38.62,131.41,142.27
2025-01-13,234.143,417.19,191.01,608.33,133.23,408.5,58.76,319.07,144.47,535.039,26.8,176.74,100.98,797.48,555.52,244.21,45.06,949.825,562.95,70.53,72.77,482.59,218.46,389.18,283.63,248.66,72.08,93.51,362.5,483.16,203.302,171.57,226.76,170.57,109.29,155.35,104.23,39.85,134.49,146.75
2025-01-14,233.024,415.67,189.66,594.25,131.76,412.71,59.33,323.54,144.75,537.61,26.41,175.55,99.65,744.91,556.99,247.47,45.78,957.941,571.53,71.19,73.5,484.47,217.76,392.78,281.58,251.19,71.17,93.07,371.57,484.46,202.746,176.86,229.38,167.02,109.72,156.9,104.88,39.87,135.77,149.42
2025-01-15,237.609,426.31,195.55,617.12,136.24,417.28,59.98,321.16,144.97,537.293,26.22,171.35,100.09,746.74,551.47,252.35,47.1,1007.68,605.92,75.95,78.27,496.52,223.35,406.09,282.3,256.72,71.07,93.08,374.89,483.97,203.711,180.29,230.86,166.2,111.51,158.33,105.48,40.64,137.06,151.95
2025-01-16,228.009,424.58,192.91,611.3,133.57,426.93,59.82,320.0,147.77,504.833,26.49,173.7,100.7,757.6,561.71,254.27,46.64,990.314,612.99,75.95,78.51,505.16,220.66,409.33,279.74,258.78,71.11,94.43,380.55,486.86,206.634,179.74,234.89,168.93,111.32,159.38,105.61,41.09,138.05,151.7
2025-01-17,229.727,429.03,196.0,612.77,137.71,429.99,60.23,324.56,147.03,504.013,26.3,171.56,97.92,725.72,559.65,259.16,46.53,999.504,625.94,77.08,79.99,501.86,225.94,409.38,280.95,261.06,70.84,95.13,386.02,490.32,206.532,182.85,234.26,171.09,112.32,161.47,105.85,43.58,136.58,152.7
2025-01-21,222.395,428.5,198.05,616.46,140.83,436.36,61.03,326.84,148.15,519.071,26.64,172.61,96.24,742.35,573.06,263.03,46.66,1006.6,634.74,77.85,81.67,510.05,230.71,418.43,282.61,264.35,73.17,97.98,398.36,506.29,208.842,187.5,236.73,175.56,111.47,158.24,104.28,43.74,136.04,150.82
2025-01-22,223.584,446.2,198.37,623.5,147.07,437.32,61.63,332.62,145.27,513.86,26.01,169.2,95.68,753.98,574.59,262.84,45.79,1000.88,632.73,77.54,81.69,510.96,235.01,410.1,281.35,258.0,74.04,97.73,397.61,499.34,207.005,188.36,235.8,174.8,109.53,156.41,103.06,41.63,134.02,147.61
2025-01-23,223.414,446.71,197.98,636.45,147.22,437.28,62.23,334.66,146.64,523.798,26.44,170.67,96.63,766.6,574.85,265.95,46.39,1012.2,639.5,77.43,81.98,513.54,235.42,414.39,284.43,261.32,74.29,97.99,406.4,497.28,209.389,200.8,248.05,178.5,110.15,156.01,103.99,42.03,133.98,154.31
2025-01-24,222.535,444.06,200.21,647.49,142.62,435.38,62.23,333.88,146.82,526.506,26.09,170.3,95.55,785.41,574.82,264.84,46.52,1014.91,636.9,77.32,81.48,513.75,234.85,414.5,285.46,262.2,73.57,98.81,407.63,496.96,205.539,196.75,248.78,176.06,108.66,155.65,101.83,42.25,131.82,151.61
2025-01-27,229.608,434.56,191.81,659.88,118.42,438.6,59.08,347.1,152.89,537.392,26.86,176.9,97.94,808.17,583.64,265.85,47.09,1024.35,633.28,77.94,81.07,520.75,235.42,424.87,293.09,268.42,75.58,100.02,394.98,503.69,209.436,194.46,254.42,175.16,110.17,157.23,102.69,42.54,131.96,152.6
2025-01-28,237.998,447.2,195.3,674.33,128.99,442.84,59.43,359.95,150.38,536.363,26.75,174.81,97.45,804.99,584.29,267.14,46.84,1045.49,637.8,77.88,79.94,520.45,238.15,418.83,291.15,264.41,74.39,100.41,390.29,457.45,204.787,194.43,249.16,177.78,108.04,156.21,101.38,41.32,130.25,150.64
2025-01-29,239.097,442.33,195.41,676.49,123.7,441.68,59.55,354.0,151.15,532.033,26.62,175.26,98.28,804.08,568.23,266.58,46.75,1046.9,637.38,78.37,80.63,517.22,237.07,413.42,290.11,261.73,76.58,108.58,393.23,454.36,205.112,199.1,249.55,173.66,108.67,155.69,101.56,40.94,130.23,151.39
2025-01-30,237.329,414.99,200.87,687.0,124.65,446.0,60.47,343.57,152.87,539.419,26.91,175.65,98.95,823.23,606.74,268.23,46.72,1065.7,645.7,78.82,81.86,523.54,234.64,414.5,290.32,264.0,78.33,109.0,374.98,459.65,207.905,205.57,249.92,179.53,109.57,156.32,101.46,41.02,129.78,149.96
2025-01-31,235.741,415.06,204.02,689.18,120.07,437.45,60.6,341.7,152.15,536.373,26.52,183.9,98.82,811.08,597.75,267.3,46.3,1069.66,640.4,78.8,81.43,521.41,237.68,411.98,288.7,260.04,76.9,107.68,371.44,462.95,207.59,203.57,247.79,176.52,106.83,149.19,98.83,40.28,125.79,145.71
2025-02-03,227.76,410.92,201.23,697.46,116.66,438.6,61.04,339.24,151.87,541.999,26.2,190.14,99.79,810.43,593.75,266.81,46.21,1008.25,632.37,78.14,79.61,518.38,237.42,408.76,290.05,256.5,76.59,108.16,361.55,455.42,206.373,204.11,243.02,175.87,107.09,149.34,98.48,40.16,126.4,147.0
2025-02-04,232.544,412.37,206.38,704.19,118.65,440.23,61.34,344.14,153.49,539.301,25.87,189.95,90.74,826.07,580.57,267.94,46.71,1010.15,634.18,79.47,78.48,513.69,242.06,411.49,289.77,257.23,76.72,110.6,361.95,453.68,207.432,202.18,243.5,176.23,109.96,153.22,100.58,41.22,128.12,156.91
2025-02-05,232.215,413.29,191.33,704.87,124.83,437.63,62.57,347.93,154.69,533.724,26.44,191.75,89.67,842.18,582.38,270.43,47.11,1008.99,645.45,80.05,79.46,514.27,236.17,413.82,288.83,258.47,74.57,112.25,358.85,449.87,206.318,204.58,244.48,181.84,109.88,152.99,100.21,40.81,127.7,157.31
2025-02-06,232.964,415.82,191.6,711.99,128.68,435.4,62.27,330.81,153.51,524.064,25.83,192.97,88.05,870.37,572.71,276.9,47.74,1001.15,658.22,81.42,82.33,519.06,238.83,414.16,294.36,256.95,71.74,111.7,365.45,448.52,194.692,206.06,243.51,184.8,108.43,151.9,99.94,40.05,126.68,151.93
2025-02-07,227.38,409.75,185.34,714.52,129.84,433.07,62.27,325.83,153.12,521.088,25.74,190.6,87.28,878.31,571.47,275.8,47.4,986.654,655.9,80.67,81.72,519.15,229.15,407.37,294.3,251.94,68.68,112.2,363.88,444.39,190.702,205.28,242.08,181.49,108.89,152.62,98.36,40.16,126.5,150.12
2025-02-10,227.65,412.22,186.47,717.4,133.57,451.1,62.81,327.2,154.24,527.356,25.87,190.34,86.4,868.88,552.86,271.04,46.67,980.199,650.53,79.1,80.73,515.3,233.14,413.99,308.42,256.44,70.94,111.45,363.22,448.22,193.486,205.22,244.33,180.55,110.97,155.77,99.48,41.21,130.56,153.78
2025-02-11,232.62,411.44,185.32,719.8,132.8,458.82,62.43,324.4,156.13,527.901,25.53,191.83,86.54,865.0,545.23,274.99,46.79,982.835,647.24,79.64,81.11,540.51,232.76,416.36,310.21,257.03,71.34,111.03,362.23,449.36,192.019,208.82,247.73,180.44,111.67,157.44,101.71,41.78,132.29,155.3
2025-02-12,236.87,409.04,183.61,725.38,131.14,462.76,62.53,326.12,155.26,521.454,25.47,193.0,85.67,872.97,538.0,275.45,46.21,968.424,649.0,79.25,81.27,531.51,228.93,407.14,307.6,250.26,72.26,113.04,352.04,441.97,190.228,209.64,248.51,186.25,107.35,154.9,98.4,41.45,128.84,149.21
2025-02-13,241.53,410.54,186.14,728.56,135.29,459.22,63.84,329.85,157.25,525.192,25.64,193.45,84.42,871.86,532.64,276.32,46.33,974.978,648.95,78.85,82.1,542.32,230.37,412.43,310.02,252.66,73.21,113.0,353.7,434.72,190.469,208.36,250.97,185.44,108.13,155.88,96.9,42.08,129.02,154.09
2025-02-14,244.6,408.43,185.23,736.67,138.85,460.16,64.87,326.54,156.15,517.608,25.53,192.87,83.01,844.27,531.85,276.59,46.96,968.632,660.55,79.98,84.61,539.69,228.68,409.5,308.55,251.79,73.04,112.55,353.32,423.19,188.131,208.27,249.22,184.42,108.24,155.34,96.26,41.75,129.31,156.06
2025-02-18,244.47,409.64,183.77,716.37,139.4,464.11,64.59,328.96,154.99,495.084,25.56,196.25,83.29,857.2,523.09,279.95,46.53,972.551,672.19,80.78,84.63,543.77,226.65,403.31,304.83,250.71,77.59,113.03,354.0,428.54,193.04,210.08,251.17,184.97,110.14,156.16,97.45,42.65,130.94,159.03
2025-02-19,244.87,414.77,185.27,703.77,139.23,456.99,64.84,324.53,157.89,505.278,25.89,197.35,85.6,867.05,530.86,279.25,46.01,980.985,668.15,80.35,83.94,542.7,226.63,395.43,301.94,246.68,76.78,112.49,353.0,432.95,195.611,210.5,247.06,186.15,110.3,157.23,99.57,42.18,134.53,156.64
2025-02-20,245.83,416.13,184.56,694.84,140.11,454.69,64.67,318.43,159.68,496.756,25.9,200.88,87.68,873.12,537.83,266.8,45.3,984.009,642.26,78.63,81.34,535.43,222.88,394.64,303.05,246.42,77.23,113.34,349.15,436.29,196.111,208.74,247.65,180.88,112.0,158.79,102.0,42.6,135.67,158.27
2025-02-21,245.55,408.21,179.66,683.55,134.43,444.32,63.98,309.8,162.3,461.161,26.3,202.08,89.5,873.68,532.55,264.24,44.81,968.931,625.6,77.5,79.65,533.4,216.58,385.3,304.81,239.17,76.5,111.75,340.04,440.72,196.659,199.83,245.55,177.15,110.69,156.92,97.94,41.74,133.08,153.74
2025-02-24,247.172,404.0,179.32,668.1275,130.28,444.42,63.25,308.32,163.74,456.317,26.65,204.08,91.27,881.4,535.55,261.34,44.46,947.627,626.14,77.22,78.54,533.22,212.71,382.42,307.57,237.08,80.28,113.21,338.92,440.27,194.803,198.71,242.33,179.91,111.27,157.89,98.82,41.53,133.63,152.7
2025-02-25,247.04,397.9,175.42,657.5,126.63,443.41,64.27,305.88,166.09,465.077,26.74,204.14,91.43,901.8,539.55,257.4,43.94,952.809,614.91,76.0,78.14,533.38,212.8,393.29,310.72,242.39,81.72,114.59,342.36,448.46,196.714,199.27,245.89,178.27,109.73,156.42,97.08,41.01,131.32,150.59
2025-02-26,240.36,399.73,172.73,673.7,131.28,441.5,64.08,307.33,163.08,458.363,26.42,203.01,89.38,915.01,533.29,258.79,43.94,948.592,617.77,76.45,79.07,529.24,214.35,390.48,304.27,247.07,81.17,113.0,342.58,441.5,196.093,201.61,245.48,173.04,109.46,155.14,96.13,40.6,129.84,146.3
2025-02-27,237.3,392.53,168.5,658.24,120.15,437.19,63.81,294.9,163.73,463.277,26.1,205.02,90.58,905.16,523.23,259.05,44.12,939.76,608.0,76.62,78.87,525.36,208.74,390.27,309.95,245.5,80.02,114.49,340.0,446.46,196.965,201.43,245.07,173.83,110.15,156.67,97.37,40.91,130.61,147.98
2025-02-28,241.84,396.99,170.28,668.2,124.92,438.56,64.11,297.85,165.02,469.605,26.43,209.03,92.25,920.63,528.96,264.65,46.1,972.472,622.29,78.32,79.95,533.74,212.28,396.6,308.33,248.64,79.43,115.81,343.95,450.37,198.597,206.98,246.69,174.63,111.33,158.62,99.15,41.66,126.94,150.18
2025-03-03,238.03,388.49,167.01,655.05,114.06,440.72,63.48,293.06,167.28,461.784,26.25,211.48,93.15,929.72,523.64,260.62,45.56,961.223,605.26,77.03,77.17,529.31,205.02,389.69,304.29,246.16,78.41,115.41,332.04,451.94,197.786,201.96,245.81,170.06,107.76,153.09,92.63,39.82,120.54,145.82
2025-03-04,235.93,388.61,170.92,640.0,115.99,446.03,63.26,287.34,165.42,469.259,25.75,207.76,92.56,911.06,516.57,250.25,42.67,946.623,581.14,73.3,72.35,516.81,203.8,381.68,305.77,239.85,77.32,112.06,326.75,448.82,194.035,198.77,241.52,158.9,107.54,152.0,90.64,39.08,122.11,142.62
2025-03-05,235.74,401.02,173.02,656.47,117.3,451.24,63.96,291.97,165.12,470.613,25.94,211.54,93.19,929.72,524.19,251.53,42.29,962.884,593.07,74.16,72.96,522.9,208.36,386.35,307.45,242.96,77.81,111.69,338.49,460.42,195.546,202.5,243.61,163.16,105.44,150.81,88.88,39.43,121.85,135.12
2025-03-06,235.33,396.89,172.35,627.93,110.57,444.78,63.41,286.05,165.83,482.222,26.24,210.75,94.0,912.76,527.64,246.54,41.46,954.43,567.67,72.65,70.58,514.21,200.7,381.73,310.37,243.5,77.71,105.47,341.01,461.5,197.076,196.05,245.27,158.43,107.62,152.95,88.6,39.76,122.19,137.56
2025-03-07,239.07,393.31,173.86,625.66,112.69,449.4,63.94,282.89,166.69,487.916,26.73,214.29,94.65,869.58,531.71,242.28,41.4,946.92,559.67,71.05,70.46,497.0,199.25,376.8,321.29,242.66,78.59,106.48,350.3,473.65,200.119,193.85,249.31,154.18,109.02,156.34,90.63,41.37,125.26,137.55
