Date,AAPL.US,NVDA.US,MSFT.US,AMZN.US,GOOGL.US,META.US,TSLA.US,AVGO.US,BRK-B.US,WMT.US,LLY.US,JPM.US,V.US,MA.US,ORCL.US,XOM.US,UNH.US,COST.US,PG.US
2013-12-02,17.1567,0.371425,32.1375,19.615,26.2668,47.06,8.278,3.41737,115.33,21.726,40.8518,44.3838,47.2746,71.5328,30.4941,62.431,61.7242,103.006,64.0842
2013-12-03,17.6256,0.371176,32.0194,19.233,26.2363,46.73,9.64667,3.4005,114.79,21.7521,40.4794,44.2914,46.4977,71.435,30.5823,63.0105,61.6025,103.116,64.4562
2013-12-04,17.5854,0.376348,32.5478,19.298,26.359,48.62,9.26333,3.37953,115.3,21.614,40.5536,44.5498,46.7272,70.8749,30.5823,63.1964,61.5315,102.418,64.0921
2013-12-05,17.6748,0.370227,31.7604,19.2245,26.338,48.34,9.36533,3.6142,114.96,21.402,40.627,43.4829,46.4879,71.1898,30.3902,62.8384,60.7811,100.694,63.5811
2013-12-06,17.4297,0.364767,32.0623,19.3475,26.6499,47.94,9.15733,3.56618,116.66,21.5375,41.1718,43.6705,46.527,71.755,30.8409,63.8499,61.41,101.631,64.9909
2013-12-09,17.6286,0.358473,32.3541,19.2445,26.8561,48.84,9.44,3.59722,117.14,21.5397,41.2996,44.0183,46.4614,71.79,30.9468,63.9793,61.5951,101.292,65.1882
2013-12-10,17.602,0.366914,31.8514,19.389,27.0185,50.24,9.47933,3.53872,115.61,21.3046,41.0569,44.1686,45.9603,72.2415,30.2515,63.8918,61.8658,99.9665,64.318
2013-12-11,17.4709,0.363397,31.4313,19.1095,26.8347,49.38,9.31,3.50163,114.51,21.3076,40.6437,43.6774,47.3974,74.7925,30.0406,62.925,60.2723,98.7291,64.6031
2013-12-12,17.4454,0.356279,31.109,19.0625,26.6524,51.83,9.83133,3.47465,114.38,21.1496,40.0315,43.8631,46.8864,74.0319,29.2056,63.6583,59.3263,98.4121,63.2832
2013-12-13,17.257,0.354152,30.6667,19.212,26.4242,53.32,9.84333,3.46664,114.06,21.0356,40.1613,43.7521,47.7925,74.5453,28.8837,63.6262,58.8885,98.169,63.3364
2013-12-16,17.3508,0.354582,30.8258,19.4485,26.7276,53.81,9.86267,3.8047,113.96,20.9447,39.9989,43.9506,47.8821,75.3767,29.153,64.9011,59.37,98.2477,62.8175
2013-12-17,17.273,0.356279,30.5211,19.3825,26.6499,54.86,10.164,4.0674,113.63,20.8128,40.0227,43.4053,49.1496,75.4913,29.2333,64.59,59.0937,97.8532,62.2147
2013-12-18,17.1429,0.361242,30.5719,19.798,27.021,55.57,9.86533,4.055,116.14,20.9978,41.0707,44.5872,49.6313,75.8761,30.0742,66.4495,60.4753,98.6633,63.3434
2013-12-19,16.9456,0.362717,30.2974,19.7595,27.0575,55.05,9.38133,3.92482,116.36,20.8096,40.7726,44.5802,49.7995,76.2928,31.9174,66.3774,60.483,98.2378,62.9764
2013-12-20,17.0886,0.369909,30.7575,20.11,27.4162,55.12,9.54933,3.94068,115.6,20.861,40.8211,44.9468,49.772,77.3983,31.7114,65.8757,61.2816,98.6891,62.932
2013-12-23,17.744,0.372153,30.606,20.146,27.7768,57.77,9.57,3.9721,117.04,20.9802,41.1053,45.3672,50.2518,77.2159,32.2027,65.7599,62.1171,98.8277,62.5245
2013-12-24,17.669,0.373121,30.9909,19.96,27.6956,57.96,10.094,4.01473,117.43,21.0167,41.2589,45.375,50.4142,77.0344,32.5424,66.2355,61.935,98.8277,62.5245
2013-12-26,17.5496,0.36954,31.2917,20.2195,27.8356,57.73,10.3667,4.0224,117.99,21.1186,41.464,45.3338,50.7503,77.8589,32.8672,67.3539,62.5355,98.7879,62.8658
2013-12-27,17.4316,0.371654,31.1678,19.904,27.859,55.44,10.0747,4.027,118.0,21.1411,41.6731,45.2906,50.6251,78.4251,33.1169,67.7673,62.4042,98.6891,63.0582
2013-12-30,17.26,0.376588,31.1678,19.6685,27.6363,53.71,10.1627,4.02104,118.04,21.1844,41.6076,45.1402,50.9124,78.9374,33.1268,66.9628,62.4794,98.8985,63.0493
2013-12-31,17.4591,0.377817,31.2692,19.9395,27.9168,54.65,10.0287,4.03447,118.56,21.2001,41.4719,45.5538,51.3208,79.1438,33.3615,67.558,62.9123,99.1177,62.5956
2014-01-02,17.2157,0.37402,31.0601,19.8985,27.7275,54.71,10.0067,4.01708,117.5,21.2597,41.2491,45.6384,50.9358,79.0182,32.9961,66.5904,62.3006,98.0853,61.9296
2014-01-03,16.8363,0.36954,30.8502,19.822,27.5252,54.56,9.97067,4.03238,117.57,21.1894,41.5542,45.991,50.97,78.7052,32.8049,66.4309,62.7451,97.6329,61.8616
2014-01-06,16.9292,0.37452,30.1979,19.6815,27.8321,57.2,9.8,4.00492,116.28,21.0704,41.9008,46.2583,50.6631,78.2077,32.6731,66.5302,62.0291,96.9404,62.0075
2014-01-07,16.8076,0.380563,30.4332,19.9015,28.3687,57.92,9.95733,4.04304,116.19,21.1349,41.6255,45.7278,51.0492,79.2994,33.0039,67.4705,63.9248,96.4989,62.6054
2014-01-08,16.9152,0.385742,29.8861,20.096,28.4279,58.23,10.0853,4.10314,115.34,20.9682,41.5621,46.1571,51.2162,79.2754,32.891,67.2497,63.1792,94.9524,61.6977
2014-01-09,16.6983,0.371425,29.6948,20.0505,28.1539,57.22,9.83533,4.06105,115.32,21.0379,42.0237,46.0736,51.1449,79.9114,32.8336,66.5963,63.5621,98.6723,61.8368
2014-01-10,16.587,0.370926,30.1205,19.883,28.1524,57.94,9.71467,4.06662,114.97,21.0255,42.2268,45.8604,50.9632,79.078,33.2328,67.1,62.4129,98.1212,61.7461
2014-01-13,16.6746,0.362217,29.2356,19.549,27.973,55.91,9.28933,4.01616,114.01,20.876,42.3408,45.2404,50.4532,76.7324,32.9188,65.7881,61.7766,95.5951,61.5242
2014-01-14,17.0071,0.373551,29.9039,19.877,28.6313,57.74,10.7513,4.21693,114.96,21.0034,42.6428,45.2728,51.3149,77.8399,33.3229,66.1703,61.8438,96.7879,62.1841
2014-01-15,17.3478,0.377567,30.7243,19.7935,28.6118,57.6,10.942,4.34657,115.85,20.9226,43.4285,46.6444,51.5719,77.9985,33.4942,65.9418,62.5276,96.7979,62.1239
2014-01-16,17.2501,0.378766,30.8337,19.79,28.8011,57.19,11.398,4.22911,115.24,20.6806,44.966,46.2504,51.1119,78.1987,33.3873,66.0478,60.7907,96.2498,61.9464
2014-01-17,16.8274,0.377087,30.4078,19.9805,28.6591,56.3,11.334,4.28334,115.07,20.5269,44.85,45.5628,53.5097,77.5289,33.3229,66.1956,60.5885,96.8338,61.4245
2014-01-21,17.0905,0.378546,30.23,20.3525,28.9874,58.51,11.7787,4.28107,115.15,20.4321,45.2056,45.6098,53.453,77.5339,33.2328,65.7541,61.124,95.7217,61.6504
2014-01-22,17.1654,0.378067,30.0288,20.227,29.0202,57.51,11.904,4.36045,115.26,20.3002,45.2136,45.153,53.6952,78.9096,33.1169,65.3437,61.3253,94.6914,61.3841
2014-01-23,17.3103,0.376588,30.1383,19.9935,28.8978,56.63,12.1,4.27656,113.5,20.196,44.8421,44.2767,52.6029,78.0193,33.2694,64.734,61.1592,93.936,60.6145
2014-01-24,16.9961,0.366914,30.7652,19.38,27.9945,54.45,11.64,4.15751,111.81,20.0498,44.0079,43.195,50.9906,74.3708,32.3621,63.317,59.8209,93.3689,61.3426
2014-01-27,17.1339,0.364567,30.1136,19.314,27.4316,53.55,11.308,4.15419,111.5,19.9772,44.0159,43.195,49.8317,72.0452,31.8194,63.3647,59.8627,94.1612,60.794
2014-01-28,15.765,0.368113,30.315,19.7215,27.9735,55.14,11.892,4.17476,112.01,20.1163,44.0971,43.702,50.924,74.6779,32.3533,63.8499,59.915,95.2374,61.2913
2014-01-29,15.5857,0.364567,30.6391,19.21,27.5731,53.53,11.682,4.12523,111.28,19.9642,43.8356,43.5399,50.0418,73.6082,32.2384,63.49,59.5362,93.4607,60.1498
2014-01-30,15.5552,0.370677,30.8083,20.1505,28.2825,61.08,12.1893,4.19985,113.0,20.14,43.3175,43.9054,50.9066,75.5601,32.6157,62.7442,60.8229,93.8881,59.5559
2014-01-31,15.5799,0.370227,31.6268,17.9345,29.4174,62.57,12.094,4.16919,111.6,20.1195,43.9188,43.4072,49.6519,71.6932,32.175,61.5207,60.387,93.5653,59.3596
2014-02-03,15.6093,0.365265,30.4899,17.3075,28.2336,61.48,11.8073,4.0638,108.99,19.575,42.8202,42.582,49.2004,70.0145,31.2479,60.1155,59.1029,91.7348,58.6464
2014-02-04,15.8341,0.367384,30.3814,17.3975,28.3512,62.75,11.9153,4.12099,109.13,19.5935,43.1769,43.086,49.4457,69.2669,31.3588,60.095,58.9085,92.3386,58.9502
2014-02-05,15.9532,0.364117,29.9389,17.3225,28.4768,62.19,11.628,4.11861,108.78,19.6329,42.8698,43.2854,49.6891,69.0018,31.3499,59.7994,59.1704,92.0198,59.2285
2014-02-06,16.046,0.368841,30.239,17.7295,28.8943,62.16,11.892,4.21185,110.16,19.6199,42.8698,44.2826,50.4766,70.9516,32.0205,60.3693,59.2142,95.1447,59.5767
2014-02-07,16.2706,0.37427,30.5552,18.054,29.3297,64.32,12.4353,4.31609,112.61,19.869,43.268,44.3906,51.1138,72.2874,32.4285,60.8984,59.6198,94.9424,59.8963
2014-02-10,16.5635,0.375419,30.7575,18.0435,29.2171,63.55,13.104,4.29618,112.61,19.8713,43.8851,44.487,50.8293,72.3253,32.5276,60.1855,58.2654,94.783,60.4547
2014-02-11,16.7802,0.383128,31.0671,18.0895,29.647,64.85,13.108,4.43037,113.61,20.1518,44.324,45.0322,51.2427,72.1758,32.9961,61.0715,59.0025,95.7695,61.0812
2014-02-12,16.7782,0.396847,31.3181,17.4625,29.5598,64.45,13.0213,4.49706,113.3,20.196,43.7505,45.099,51.7606,71.9674,33.1962,61.233,58.6859,95.8751,60.0344
2014-02-13,17.0461,0.409358,31.4313,17.86,29.8891,67.33,13.3087,4.50743,114.7,20.3029,43.8821,45.4998,51.7313,72.4967,33.5032,61.4654,59.4981,96.7022,60.2731
2014-02-14,17.0332,0.422259,31.4402,17.8675,29.9614,67.09,13.2153,4.4313,114.95,20.4194,44.4725,45.5932,52.1808,73.3111,33.1169,63.2684,61.4251,96.9504,61.5172
2014-02-18,17.0963,0.422029,31.5113,17.6825,30.1626,67.3,13.58,4.45347,114.73,20.2947,45.3354,45.8604,52.1944,73.4069,33.109,63.2431,61.6833,96.3165,60.4054
2014-02-19,16.8245,0.427731,31.5878,17.369,29.9499,68.06,12.9093,4.40253,113.36,20.1651,47.6654,44.8956,51.6913,72.6114,33.0237,63.1614,61.4498,95.9609,60.5376
2014-02-20,16.6305,0.442848,31.7879,17.49,29.9938,69.63,13.998,4.50167,113.1,19.8075,47.6307,45.1452,51.5965,71.8608,33.3705,64.1163,61.3948,96.0863,60.3699
2014-02-21,16.445,0.439582,31.9822,17.338,29.9863,68.59,13.9733,4.46716,113.18,19.7,47.5594,45.1698,51.5719,71.7132,33.2238,63.8879,61.6655,94.481,60.4054
2014-02-24,16.5169,0.445924,31.7401,17.589,30.2035,70.78,14.51,4.54499,113.2,19.7622,47.6119,45.4998,52.2256,71.9574,33.2595,64.8361,63.5069,95.1348,60.3215
2014-02-25,16.3465,0.443947,31.6111,17.916,30.3898,69.85,16.5333,4.50167,113.94,19.7622,47.9834,44.7138,52.4388,72.6961,33.3517,64.7495,62.9304,96.4123,60.5228
2014-02-26,16.1977,0.443208,31.5554,17.99,30.3938,69.26,16.8667,4.72295,113.7,20.1468,48.1319,44.4938,52.2062,73.2823,33.5745,64.3985,63.5496,96.759,60.3215
2014-02-27,16.5207,0.438247,31.8817,18.0065,30.37,68.94,16.836,4.68314,114.58,20.0883,48.8562,44.4496,52.2472,73.6631,33.9667,64.4334,63.5162,97.047,60.579
2014-02-28,16.4777,0.435332,32.2587,18.105,30.2818,68.46,16.3207,4.70738,115.78,20.1254,48.9087,44.5518,52.1661,73.6262,34.1034,64.7213,64.5593,97.4884,60.9411
2014-03-03,16.5237,0.433332,31.8112,17.989,29.9584,67.41,16.704,4.7104,116.06,19.97,48.4381,44.0704,51.1284,72.6881,33.5824,64.2048,64.4177,96.6633,60.0265
2014-03-04,16.6334,0.437748,32.3449,18.195,30.2633,68.8,16.9893,4.83353,118.57,20.2413,49.1077,44.8956,52.0644,74.3618,34.3678,64.8895,65.2781,97.3728,60.7783
2014-03-05,16.6686,0.441482,32.0927,18.6185,30.3465,71.57,16.844,4.81277,118.98,20.1518,48.7641,45.602,51.4451,74.0798,34.4461,63.0602,65.1604,97.2394,60.2919
2014-03-06,16.6175,0.435332,32.1268,18.608,30.3798,70.84,16.8627,4.85562,121.2,20.1739,48.1826,46.1836,51.6894,73.5414,34.4104,63.035,64.8688,94.5468,60.4774
2014-03-07,16.6075,0.434902,31.9158,18.603,30.2603,69.8,16.414,4.78767,122.67,20.2221,48.0755,46.5736,52.0772,73.8325,33.8587,63.8616,64.6684,94.7482,60.725
2014-03-10,16.6225,0.42848,31.8455,18.5265,30.1796,72.03,15.9227,4.79145,124.1,20.1817,48.3272,46.4174,52.0644,73.3111,33.8855,64.2048,65.07,95.6918,60.8384
2014-03-11,16.7831,0.432832,32.0154,18.441,29.8916,70.1,15.6273,4.73191,124.69,20.3152,47.9428,45.6256,52.4524,73.7936,33.9211,63.2013,64.9836,95.7994,61.166
2014-03-12,16.7998,0.433902,32.2265,18.532,30.0734,70.88,16.0993,4.82061,125.17,20.4803,48.5728,45.4134,52.2042,74.2134,33.5903,63.3373,65.07,96.2109,61.3919
2014-03-13,16.6145,0.420231,31.9071,18.5755,29.6192,68.83,15.8527,4.78238,123.61,20.3178,47.8695,45.0224,50.9748,72.5845,32.8336,62.9532,64.5733,95.5453,61.3515
2014-03-14,16.4292,0.422029,31.748,18.687,29.2141,67.72,15.398,4.78238,122.51,20.1423,48.3044,44.535,50.9728,72.3163,32.7881,62.8394,63.4747,94.7012,61.1878
2014-03-17,16.4935,0.422029,32.0398,18.752,29.6949,68.74,15.5987,4.83825,123.36,20.2494,48.3044,45.1452,51.6716,73.7278,33.3289,63.4093,64.3626,94.7112,61.8556
2014-03-18,16.6383,0.432105,33.3027,18.9385,30.1721,69.19,16.0027,4.89015,123.28,20.2739,48.7392,45.5214,52.2764,74.7626,33.8667,63.6729,65.4046,95.048,61.8023
2014-03-19,16.6344,0.439652,33.0654,18.6615,29.8727,68.24,15.7227,4.93525,122.62,20.1674,48.4529,45.712,51.6794,74.1844,33.6121,63.0145,67.0484,94.219,61.0319
2014-03-20,16.5536,0.439832,33.9601,18.4485,29.8209,66.97,15.6607,5.00412,124.44,20.439,48.0587,47.1297,51.2162,74.2802,33.4596,63.5854,68.3657,94.4612,60.6787
2014-03-21,16.6845,0.439194,33.8183,18.031,29.4692,67.24,15.2593,4.89627,125.2,20.6344,47.4089,47.1769,51.5739,71.9874,32.6989,63.4045,68.2042,95.0282,60.3373
2014-03-24,16.8825,0.437018,34.1028,17.5925,28.8434,64.1,14.678,4.83985,124.32,20.8145,47.0987,47.8813,50.9671,73.3111,33.2961,63.6262,68.1558,94.6424,61.4373
2014-03-25,17.064,0.437018,33.9669,17.7355,28.8634,64.89,14.696,4.90383,124.47,20.8432,46.9413,47.7703,50.4277,71.3114,33.4864,63.8062,68.0028,95.1248,61.8319
2014-03-26,16.9002,0.427063,33.5049,17.1705,28.1968,60.38,14.1973,4.81277,123.01,20.6702,47.1641,46.9676,49.7967,69.8291,34.0756,63.6661,68.3742,93.926,61.5922
2014-03-27,16.8274,0.42133,33.1446,16.9235,27.7564,60.97,13.8213,4.81042,123.47,20.6458,47.2038,46.9824,49.8178,69.4752,34.2213,64.7008,67.9353,93.5453,61.7087
2014-03-28,16.8086,0.423957,33.9368,16.9145,27.9028,60.01,14.158,4.91212,123.53,20.61,47.272,47.0757,48.9708,69.3606,34.5035,65.6821,68.4416,93.2275,61.7944
2014-03-31,16.8037,0.424177,34.5158,16.818,27.7624,60.24,13.8967,4.93525,124.97,20.7237,48.2955,47.6013,49.8395,70.7642,35.6772,65.6694,68.7474,93.2445,62.4435
2014-04-01,16.9593,0.441712,34.8792,17.1495,28.27,62.62,14.4647,4.98432,124.88,20.8177,48.2648,47.5679,49.5738,70.8679,36.1804,65.7026,68.6257,93.3959,62.2414
2014-04-02,16.9881,0.438944,34.8169,17.098,28.275,62.72,15.3527,4.95289,124.47,20.9275,48.5352,47.7221,49.564,70.7642,35.8684,65.8484,68.434,93.1279,62.0795
2014-04-03,16.8689,0.443707,34.5315,16.681,28.3841,59.49,15.0267,4.89843,124.31,21.0034,48.3876,47.8607,49.6431,70.6017,35.2027,65.8378,68.9678,93.2643,62.0549
2014-04-04,16.6512,0.429938,33.5742,16.15,27.059,56.75,14.1487,4.73539,123.9,20.962,48.4212,47.1906,47.9566,68.3797,34.9651,65.4516,68.3657,92.3974,61.8023
2014-04-07,16.3918,0.431377,33.5149,15.888,26.9338,56.95,13.8347,4.62501,123.12,20.962,48.0982,46.5501,46.9669,67.6759,34.5194,65.0626,67.9848,92.511,62.3558
2014-04-08,16.3908,0.446743,33.5321,16.3535,27.7748,58.19,14.364,4.61047,123.13,21.1984,48.0675,46.4322,46.777,67.8553,35.1949,65.5168,67.6333,94.0655,63.0246
2014-04-09,16.6045,0.446294,34.0813,16.59,28.2496,62.41,14.462,4.78673,124.01,21.1421,49.5813,46.7623,47.9194,69.7923,35.7485,65.437,68.244,94.3674,63.1351
2014-04-10,16.3918,0.435332,33.1446,15.8555,27.2358,59.16,13.6127,4.58689,122.27,20.849,48.1319,45.2906,46.5349,67.5234,34.8007,65.0626,67.0741,93.5833,62.8263
2014-04-11,16.2686,0.429209,33.0167,15.5865,26.7909,58.53,13.5853,4.48472,121.7,20.7435,47.9586,43.6312,45.4001,65.1629,34.0905,65.0246,66.2004,93.5833,62.5669
2014-04-14,16.3338,0.433902,32.9951,15.7955,27.1615,58.89,13.206,4.5069,122.29,20.9825,48.3688,43.362,46.4157,67.5323,34.6125,65.7901,66.3902,93.9928,62.6064
2014-04-15,16.2174,0.437018,33.4719,15.804,27.3359,59.09,12.9273,4.51631,123.77,20.8464,48.7541,43.2363,47.1133,68.4505,34.7472,66.3414,66.6666,93.5653,62.631
2014-04-16,16.2489,0.437997,34.0178,16.184,28.0932,59.72,13.274,4.54453,126.0,20.9379,49.1999,43.5988,48.3406,70.1401,35.0978,67.1885,65.563,94.7382,63.2585
2014-04-17,16.4361,0.439652,33.6934,16.2455,27.0689,58.94,13.208,4.66586,127.18,21.0584,49.5813,43.5684,48.0131,70.3315,35.0572,67.5085,63.5448,94.7482,63.3414
2014-04-21,16.6315,0.443208,33.633,16.5435,26.8711,61.24,13.6253,4.7422,126.5,21.0408,49.9389,43.4161,48.2868,70.5031,35.1949,67.8576,62.846,95.2653,63.1875
2014-04-22,16.6472,0.446973,33.6768,16.466,27.1765,63.03,14.576,4.86098,127.15,21.0311,49.2563,44.035,48.4783,70.7103,35.388,67.4774,63.5297,94.801,62.9478
2014-04-23,16.4321,0.452224,33.422,16.229,26.7784,61.36,13.866,4.94995,127.2,21.1606,48.872,44.2236,48.2135,69.6008,34.8007,67.5639,63.1659,95.8552,62.7563
2014-04-24,17.7775,0.456299,33.5647,16.8575,26.6255,60.87,13.8573,5.0096,126.95,21.2346,48.1479,44.3346,48.3493,70.5399,34.766,67.2401,64.223,96.0575,63.372
2014-04-25,17.9065,0.443707,33.6047,15.1915,26.0605,57.71,13.3233,4.77683,127.26,21.3177,48.0013,43.9486,45.93,67.0399,34.5015,67.5026,63.4412,96.0375,63.5751
2014-04-28,18.6012,0.441712,34.4141,14.829,26.0545,56.14,13.234,4.65718,127.7,21.6273,48.3876,43.7826,46.5054,67.5892,35.0978,68.0142,63.5107,96.5378,64.7708
2014-04-29,18.5462,0.442709,34.1115,15.019,26.7197,58.15,13.7947,4.66794,128.49,21.6039,48.9176,44.264,46.7937,68.3408,35.082,68.2068,63.0569,96.3545,64.3822
2014-04-30,18.4753,0.437498,34.0178,15.2065,26.6474,59.78,13.8593,4.86552,128.85,21.6147,48.4945,44.1696,46.781,69.7833,35.7485,68.8554,62.9228,96.5946,64.464
2014-05-01,18.5185,0.439832,33.6848,15.3945,26.8293,61.15,13.8487,4.86487,129.06,21.6121,48.8393,43.9652,47.5862,70.4173,35.8327,68.1785,62.846,96.5089,64.3003
2014-05-02,18.5532,0.43655,33.422,15.4005,26.5971,60.46,14.0607,4.92468,128.09,21.4544,48.4778,43.8523,47.1973,69.9976,35.695,68.5792,62.9133,96.1621,63.9747
2014-05-05,18.8152,0.441232,33.2022,15.5025,26.6698,61.22,14.4407,4.92318,126.61,21.3177,48.3122,42.7785,47.8236,70.9855,36.0417,69.1832,63.0805,95.624,63.8011
2014-05-06,18.6111,0.432353,32.8897,14.869,26.0341,58.53,13.8187,5.15989,124.67,21.1535,48.0498,42.0869,47.4142,70.0265,35.8703,69.0198,63.108,94.199,63.3552
2014-05-07,18.5462,0.432832,33.1945,14.6355,25.8064,57.39,13.4233,5.11942,127.45,21.2701,48.5352,42.6468,48.1861,70.0833,35.9149,69.3154,65.3284,93.5075,64.1059
2014-05-08,18.5135,0.438247,33.378,14.416,25.9146,56.76,11.906,5.20651,126.67,21.4681,48.8225,42.8895,48.6935,70.4363,35.7426,68.7932,64.4737,95.8173,64.1602
2014-05-09,18.4368,0.427543,33.2979,14.612,26.2358,57.24,12.1507,5.16509,127.34,21.6094,48.7065,42.6134,48.6726,70.5678,35.8971,68.9993,64.523,96.3455,64.3388
2014-05-12,18.6654,0.440082,33.6604,15.143,26.8243,59.83,12.3113,5.29701,127.29,21.5948,48.7541,43.1174,48.8808,71.1749,36.6895,69.1929,65.186,97.2772,63.8277
2014-05-13,18.6939,0.433072,34.2746,15.232,26.9793,59.83,12.6773,5.2686,127.89,21.5919,49.6754,43.0958,48.9652,70.9955,36.636,69.2794,65.4393,97.1038,63.732
2014-05-14,18.6979,0.428709,34.1252,14.881,26.624,59.23,12.708,5.24973,127.53,21.4831,49.7209,42.8895,48.5458,70.3027,36.6261,69.2356,64.7081,96.4321,63.3877
2014-05-15,18.5382,0.426366,33.5801,14.7595,26.3605,57.92,12.5727,5.205,126.36,20.961,48.1577,42.2214,47.9888,69.3347,36.6716,68.2116,64.1308,95.7895,62.8856
2014-05-16,18.8123,0.425386,33.7773,14.885,26.3195,58.02,12.7707,5.24746,126.86,21.0105,48.2688,42.0613,48.5349,69.9697,36.4617,68.1844,64.2725,96.8158,62.7297
2014-05-19,19.0359,0.439194,33.7092,14.838,26.8441,59.21,13.0727,5.23491,127.13,20.9024,48.5242,42.4729,48.6609,70.0733,36.8736,68.2729,64.7322,97.4406,62.4219
2014-05-20,19.0389,0.434002,33.6514,15.0595,26.9218,58.56,13.02,5.17386,126.06,20.6513,48.5332,42.3845,48.0944,69.877,36.3487,68.1338,64.2809,96.4321,62.6557
2014-05-21,19.0902,0.434002,34.217,15.2505,27.3857,60.49,13.2967,5.24151,126.66,20.6422,48.873,42.7028,48.6024,71.754,36.4537,69.0538,65.1678,95.9319,62.8569
2014-05-22,19.1197,0.43593,34.005,15.2455,27.6722,60.52,13.6587,5.26246,126.98,20.5679,49.4089,43.0378,48.4314,71.8658,36.3141,68.7057,65.6894,96.0953,62.9842
2014-05-23,19.3346,0.439952,34.0198,15.612,28.0882,61.35,13.82,5.40588,126.8,20.6288,49.4763,43.0251,49.0568,72.5326,36.8648,68.5792,66.0512,96.2787,62.8787
2014-05-27,19.6981,0.447822,34.0842,15.541,28.6397,63.48,14.104,5.43503,127.52,20.6236,49.4188,43.5084,49.6197,73.0829,36.6538,68.6074,66.3341,95.3809,62.5363
2014-05-28,19.647,0.451685,33.9289,15.508,28.4194,63.51,14.016,5.37097,127.46,20.6064,49.3921,43.7472,49.4584,72.9901,36.3577,68.4012,65.8878,95.6918,62.5541
2014-05-29,20.0038,0.450957,34.2121,15.689,28.4249,63.83,14.016,5.42399,128.11,20.7295,49.2028,43.9652,49.6577,72.8556,36.9074,68.5481,66.5564,95.624,62.7859
2014-05-30,19.9308,0.452184,34.718,15.6275,28.4793,63.3,13.8513,5.41503,128.34,20.9457,49.5268,43.8444,49.694,72.5326,36.7539,68.0405,66.7732,97.1816,63.0937
2014-06-02,19.7928,0.450727,34.5903,15.442,28.1151,63.08,13.6467,5.48938,127.88,20.9424,49.2187,43.6725,49.391,73.1009,36.7053,67.6455,66.6343,96.8826,62.7563
2014-06-03,20.0716,0.448812,34.1681,15.3595,27.6253,62.87,13.6627,5.47466,126.93,20.9291,49.1018,43.867,48.8847,72.4379,36.5696,67.9539,66.979,96.749,62.4219
2014-06-04,20.3023,0.449289,34.1947,15.339,27.588,63.34,13.5993,5.48664,127.23,21.0431,48.9958,43.9309,48.9124,72.409,36.4715,67.7147,67.508,97.3918,62.3627
2014-06-05,20.3833,0.451185,34.9476,16.1785,28.1444,63.19,13.7933,5.50712,128.2,21.0958,49.293,44.6834,49.0929,72.9025,36.8212,68.054,66.9135,98.6135,62.561
2014-06-06,20.326,0.452904,35.1762,16.4835,28.1993,62.5,13.878,5.48853,128.65,21.0652,49.3356,44.9506,49.2698,73.5006,37.2857,68.7728,67.0227,99.028,62.4979
2014-06-09,20.6491,0.453384,34.9973,16.375,28.4334,62.88,13.6873,5.5007,127.99,21.0105,49.4257,45.3034,49.177,72.9204,37.3451,68.7173,66.8782,98.6333,62.5442
2014-06-10,20.7704,0.455781,34.8627,16.6205,28.3124,65.77,13.4867,5.50637,128.25,20.9057,49.4337,45.6806,49.562,73.3949,37.3105,68.6755,66.9211,98.0654,62.5906
2014-06-11,20.6848,0.461601,34.6496,16.76,28.2725,65.78,13.6313,5.49771,128.22,20.779,49.2028,45.1834,49.1975,72.9303,37.2234,68.9993,67.2231,97.334,62.5235
2014-06-12,20.3416,0.464477,34.4104,16.2955,27.874,64.29,13.568,5.49852,127.28,20.6621,48.7144,45.0028,48.9883,71.8368,36.7351,68.8155,66.9231,96.6823,62.2887
2014-06-13,20.1159,0.464957,34.9633,16.3135,27.9163,64.5,13.7613,5.4726,126.54,20.5396,48.7304,45.0028,48.8789,72.0502,36.8548,69.4788,66.7054,96.5757,62.195
2014-06-16,20.322,0.463527,35.1929,16.381,27.5152,64.19,14.974,5.43099,126.15,20.5546,48.6758,44.8701,48.6337,71.2606,36.8648,69.6646,65.712,96.6823,62.2324
2014-06-17,20.2944,0.466625,35.3442,16.281,27.4311,64.4,15.4447,5.49939,126.03,20.4598,49.0226,45.3034,48.7675,71.14,37.0153,69.3203,65.8537,96.6922,62.1457
2014-06-18,20.3173,0.466155,35.3188,16.719,27.9318,65.6,15.1413,5.47958,127.17,20.6533,49.6337,45.5872,48.8693,71.2696,37.4422,69.5371,66.732,97.353,62.3114
2014-06-19,20.2451,0.455502,35.2015,16.35,28.1474,64.34,15.186,5.4574,127.25,20.6998,49.5169,45.208,48.6513,70.4661,37.1788,69.4691,67.8281,97.353,62.6606
2014-06-20,20.0351,0.450487,35.3442,16.21,28.2237,64.5,15.306,5.50666,126.74,20.6484,51.3218,45.4084,48.4599,70.0265,35.702,70.2733,68.5842,96.6245,62.4219
2014-06-23,20.0166,0.445245,35.607,16.362,28.6108,65.37,15.8147,5.48119,126.67,20.678,51.3506,45.9124,48.4539,70.3405,35.9466,70.6565,68.6524,96.5179,62.1003
2014-06-24,19.8971,0.438366,35.3959,16.208,28.5236,65.72,15.5,5.43721,126.78,20.7269,51.204,45.3034,48.064,68.9728,35.6524,69.5371,68.8625,97.3918,61.7007
2014-06-25,19.9141,0.442848,35.6411,16.372,29.1906,67.44,15.7927,5.51098,127.13,20.6311,52.1253,45.3957,48.3582,69.2978,35.388,69.1296,69.3704,97.353,61.9434
