Date,AAPL.US,NVDA.US,MSFT.US,AMZN.US,GOOGL.US,GOOG.US,META.US,TSLA.US,AVGO.US,BRK-B.US,WMT.US,LLY.US,JPM.US,V.US,MA.US,ORCL.US,XOM.US,UNH.US,COST.US,PG.US
2023-02-08,150.174,22.1889,262.424,100.05,99.0111,100.0,183.43,201.29,58.2057,308.48,46.038,340.73,142.64,226.274,370.35,86.69,113.92,463.43,503.81,138.57
2023-02-09,149.136,22.3209,259.364,98.24,94.6668,95.46,177.92,207.32,57.9832,307.21,46.4647,341.79,140.42,225.88,370.42,86.65,114.35,465.837,500.63,137.05
2023-02-10,149.503,21.2495,258.854,97.61,94.2284,94.86,174.15,196.89,57.3873,309.89,47.1867,345.12,141.04,223.762,366.83,87.14,119.17,474.008,499.99,138.26
2023-02-13,152.314,21.7721,266.94,99.54,94.2683,95.0,179.43,194.64,58.1485,313.74,47.9057,350.4,142.57,225.417,370.83,89.42,117.8,475.064,506.45,140.07
2023-02-14,151.671,22.9542,267.775,99.7,94.3381,94.95,179.48,209.25,58.2638,310.79,47.7683,347.56,143.2,225.92,369.96,89.09,116.42,472.647,503.22,139.28
2023-02-15,153.78,22.7473,265.635,101.16,96.5899,97.1,177.16,214.24,58.7841,309.63,48.123,335.01,143.8,225.456,369.64,88.34,116.07,471.133,511.28,138.96
2023-02-16,152.175,21.9861,258.562,98.15,95.165,95.78,172.44,202.04,58.0923,308.18,47.3673,326.07,141.82,222.412,367.55,87.72,115.73,467.391,504.1,137.14
2023-02-17,151.027,21.3724,254.53,97.2,94.0092,94.59,172.88,208.31,57.6137,308.24,48.0797,328.4,142.24,220.177,361.13,87.28,111.28,478.64,507.48,140.01
2023-02-21,146.997,20.64,249.213,94.58,91.4585,92.05,172.08,197.37,56.2545,302.72,48.3723,327.51,139.63,217.282,355.96,86.2,111.17,471.188,501.74,139.91
2023-02-22,147.423,20.739,248.069,95.79,91.3189,91.8,171.12,200.86,55.7351,303.16,47.3573,329.07,138.56,216.69,354.97,86.32,109.73,468.868,497.39,140.5
2023-02-23,147.908,23.647,251.284,95.82,90.5617,91.07,172.04,202.07,56.4731,303.07,46.6517,327.52,139.67,217.785,355.53,88.58,110.74,471.554,493.14,140.05
2023-02-24,145.244,23.2691,245.81,93.5,88.808,89.35,170.39,196.88,55.8879,304.02,46.7763,321.64,140.93,216.228,353.12,88.66,110.75,464.494,488.61,139.26
2023-02-27,146.444,23.484,246.736,93.76,89.5454,90.1,169.54,207.63,56.6328,304.66,46.4387,316.62,142.16,217.015,355.48,87.96,110.55,463.526,487.03,139.14
2023-02-28,145.938,23.1992,246.009,94.23,89.7348,90.3,174.94,205.71,57.4879,305.18,46.6647,311.22,143.35,216.612,355.29,87.4,109.91,456.447,484.18,137.56
2023-03-01,143.859,22.6814,242.9,92.17,90.0336,90.51,173.42,202.77,57.4182,304.62,46.0147,314.17,142.55,215.055,353.5,86.34,110.89,455.757,478.67,137.66
2023-03-02,144.453,23.2971,247.675,92.13,91.6676,92.31,174.53,190.9,57.9096,307.75,46.1293,315.05,141.07,215.745,355.57,86.97,111.4,458.138,485.69,139.93
2023-03-03,149.523,23.8726,251.797,94.9,93.3117,94.02,185.25,197.79,61.2092,312.45,46.1857,318.43,143.66,220.383,361.5,89.25,112.81,458.962,475.26,140.95
2023-03-06,152.295,23.537,253.355,93.75,94.7864,95.58,184.9,193.81,61.2247,316.97,46.179,318.96,142.82,223.318,366.93,89.74,113.81,461.089,483.08,140.35
2023-03-07,150.088,23.2751,250.672,93.55,93.521,94.17,184.51,187.71,60.4731,311.12,45.7197,310.63,138.62,219.793,359.94,88.36,111.61,454.473,485.15,137.56
2023-03-08,151.343,24.1675,250.229,93.92,93.9096,94.65,184.97,182.0,61.1608,311.37,45.342,312.54,137.8,218.829,359.03,88.49,109.98,451.326,486.04,137.58
2023-03-09,149.086,23.423,248.868,92.25,91.9866,92.66,181.69,172.92,60.2187,304.82,45.0363,316.85,130.34,216.68,354.44,86.87,109.13,445.871,479.52,136.57
2023-03-10,147.017,22.9521,245.189,90.73,90.3026,91.01,179.51,173.44,59.4748,303.63,44.971,315.02,133.65,212.87,347.11,84.07,107.78,443.049,471.14,137.19
2023-03-13,148.967,22.9531,250.447,92.43,90.781,91.66,180.9,174.48,59.6334,302.88,45.1017,324.49,131.25,211.225,344.71,84.93,106.54,446.273,472.0,138.14
2023-03-14,151.067,24.0495,257.221,94.88,93.6306,94.25,194.02,183.26,61.1803,305.33,45.342,327.07,134.62,215.351,352.82,84.56,106.94,447.14,481.92,139.85
2023-03-15,151.462,24.2145,261.808,96.2,95.7628,96.55,197.75,180.45,60.5591,297.88,45.8473,329.47,128.26,213.095,348.08,82.98,101.62,447.958,485.66,141.83
2023-03-16,154.294,25.5268,272.422,100.04,99.9574,101.07,204.93,184.13,61.571,302.01,45.587,329.53,130.75,214.16,348.0,84.82,101.03,454.301,487.26,142.89
2023-03-17,153.452,25.7106,275.605,98.95,101.253,102.46,195.61,180.13,61.0361,293.51,45.956,329.18,125.81,214.101,349.66,85.26,99.84,451.875,487.05,142.93
2023-03-20,155.828,25.8856,268.506,97.71,100.854,101.93,197.81,183.25,62.2684,301.06,46.4507,333.6,127.14,214.848,349.32,86.96,102.45,459.054,489.29,145.13
2023-03-21,157.69,26.1844,270.034,100.61,104.541,105.84,202.16,197.58,62.0387,303.85,46.2923,331.08,130.55,218.59,354.57,87.58,107.04,462.078,490.85,144.08
2023-03-22,156.254,26.4533,268.565,98.7,102.996,104.22,199.81,191.15,61.4706,299.73,45.996,330.97,127.18,216.71,351.03,87.9,104.59,457.67,487.52,143.99
2023-03-23,157.342,27.1759,273.861,98.71,105.218,106.26,204.28,192.22,62.2801,298.37,46.3683,332.64,126.84,219.222,354.37,87.78,103.41,452.27,487.76,143.79
2023-03-24,158.651,26.764,276.731,98.13,105.059,106.06,206.01,190.41,61.9819,298.92,46.7473,336.13,124.91,217.695,351.63,88.01,103.53,458.123,495.27,146.72
2023-03-27,156.699,26.5163,272.598,98.04,102.09,103.06,202.84,191.81,61.0729,302.14,47.5283,334.6,128.49,218.453,354.62,90.14,105.8,463.81,493.22,145.95
2023-03-28,156.076,26.3953,271.465,97.24,100.665,101.36,200.68,189.19,60.8644,302.32,47.344,337.65,128.88,216.995,354.33,89.85,107.12,454.84,486.77,146.36
2023-03-29,159.164,26.9689,276.671,100.25,101.024,101.9,205.35,193.88,60.9426,305.3,47.5483,335.87,129.14,219.921,359.53,90.62,108.96,449.074,490.87,146.81
2023-03-30,160.739,27.3678,280.163,102.0,100.525,101.32,207.84,195.28,61.7462,305.08,48.0233,340.69,128.75,218.994,359.26,90.51,109.49,452.415,491.48,147.45
2023-03-31,163.255,27.7615,284.355,103.29,103.356,104.0,211.94,207.46,62.5052,308.77,48.61,343.42,130.31,222.048,363.41,92.92,109.66,454.849,496.87,148.69
2023-04-03,164.51,27.9494,283.299,102.41,103.983,104.91,213.07,194.77,62.5958,310.31,49.0187,350.74,130.16,225.533,366.47,93.92,116.13,475.639,497.03,149.51
2023-04-04,163.977,27.4377,283.251,103.95,104.341,105.12,214.72,192.58,61.8106,309.07,48.5373,354.62,128.42,224.216,363.9,94.0,115.02,474.733,497.73,150.23
2023-04-05,162.124,26.8659,280.451,101.1,104.093,104.95,211.48,185.52,61.2845,310.39,49.342,362.24,127.61,224.718,363.79,94.89,116.99,490.115,497.13,151.26
2023-04-06,163.016,27.0219,287.61,102.06,108.028,108.9,216.1,185.06,60.6638,312.51,49.7143,368.29,127.47,222.57,361.47,95.92,115.05,493.56,485.98,152.22
2023-04-10,160.412,27.5635,285.431,102.17,106.055,106.95,214.75,184.51,61.1267,312.62,49.6187,367.0,127.89,223.003,360.14,93.76,114.54,495.841,493.83,150.96
2023-04-11,159.194,27.1539,278.961,99.92,104.97,106.12,213.85,186.79,60.5595,313.7,49.4737,364.04,128.52,224.992,364.13,93.97,115.35,501.414,498.65,150.66
2023-04-12,158.501,26.4803,279.611,97.83,104.262,105.22,214.0,180.54,60.0851,314.55,49.233,369.05,128.5,224.362,361.78,93.9,115.23,501.625,489.35,151.07
2023-04-13,163.907,26.4483,285.874,102.4,107.042,108.19,220.35,185.9,60.8196,318.05,49.2823,375.15,128.99,229.169,369.65,95.55,115.77,506.477,497.89,151.77
2023-04-14,163.56,26.743,282.225,102.51,108.477,109.46,221.49,185.0,60.3619,319.74,48.9497,374.73,138.73,230.479,372.43,95.71,116.05,492.578,491.3,151.0
2023-04-17,163.579,26.9869,284.849,102.74,105.588,106.42,218.86,187.04,61.1237,323.79,49.2923,372.35,139.83,229.947,372.76,95.59,114.7,486.38,493.94,151.05
2023-04-18,164.809,27.6515,284.424,102.3,104.123,105.12,217.89,184.31,61.6069,324.63,49.4013,369.91,141.4,230.065,372.32,96.47,116.94,485.542,496.9,151.21
2023-04-19,165.955,27.9154,284.504,104.3,103.804,105.02,215.7,180.59,61.8194,323.09,49.454,370.47,141.22,229.051,372.8,95.81,116.57,467.947,496.03,151.24
2023-04-20,164.986,27.0889,282.195,103.81,104.91,105.9,213.07,162.99,61.675,323.82,49.7703,374.81,140.81,231.051,375.0,94.83,115.64,469.162,505.58,150.85
2023-04-21,163.372,27.1039,281.852,106.96,105.029,105.91,212.89,165.08,61.6635,324.33,50.0213,385.24,140.54,230.509,375.24,95.15,116.01,465.659,506.35,156.07
2023-04-24,163.679,27.0269,277.915,106.21,105.588,106.78,212.79,162.55,61.8232,326.05,50.3607,383.35,140.73,229.236,374.73,95.44,118.2,470.586,511.42,156.35
2023-04-25,162.134,26.2264,271.651,102.57,103.475,104.61,207.55,160.67,60.6033,324.34,49.968,384.84,137.67,226.115,368.53,94.06,116.52,473.453,503.17,156.39
2023-04-26,162.124,26.9409,291.329,104.98,103.336,104.45,209.4,153.75,60.0354,320.53,49.7507,376.27,135.23,224.698,366.76,93.71,115.45,464.821,494.66,154.58
2023-04-27,166.728,27.2109,300.659,109.82,107.202,108.37,238.56,160.19,60.2517,326.23,49.9057,390.35,137.05,225.542,373.67,95.04,116.83,472.06,501.27,156.47
2023-04-28,167.985,27.7335,303.055,105.45,106.952,108.22,240.32,164.31,61.0398,328.55,49.7703,395.86,138.24,229.206,380.03,94.72,118.34,473.619,503.22,156.38
2023-05-01,167.897,28.8938,301.38,102.05,106.813,107.71,243.18,161.83,62.1555,330.17,49.9747,405.81,141.2,228.992,379.86,94.87,114.67,477.092,493.59,156.57
2023-05-02,166.857,28.1944,301.232,103.63,104.94,105.98,239.24,160.31,59.6603,325.86,49.8397,404.2,138.92,223.545,376.03,94.8,110.1,474.869,494.81,156.43
2023-05-03,165.777,27.7865,300.235,103.65,105.029,106.12,237.03,160.61,59.744,323.22,49.655,431.19,135.98,222.561,374.9,94.78,107.93,471.068,490.06,156.23
2023-05-04,164.136,27.5465,301.232,104.0,104.311,105.21,233.52,161.2,59.4479,320.0,49.794,428.44,134.12,222.187,376.12,94.97,106.04,468.989,490.34,155.51
2023-05-05,171.837,28.6639,306.399,105.655,105.188,106.215,232.78,170.06,61.3927,323.88,50.224,427.81,136.74,228.272,384.66,96.97,108.68,475.725,499.06,156.03
2023-05-08,171.767,29.1347,304.427,105.83,107.38,108.24,233.27,171.79,61.2892,326.14,50.5387,432.72,137.07,228.715,385.51,96.79,109.11,474.128,499.06,155.3
2023-05-09,170.057,28.5551,302.8,106.62,106.962,107.94,233.37,169.15,60.2613,324.87,50.6247,428.38,136.41,229.729,382.94,96.14,109.14,471.972,500.79,153.71
2023-05-10,171.822,28.8688,308.037,110.19,111.346,112.28,233.08,168.54,61.0175,322.99,50.4827,435.92,136.48,227.771,382.54,97.52,107.74,471.672,499.66,154.03
2023-05-11,172.015,28.5621,305.868,112.18,116.149,116.9,235.79,172.08,61.154,322.64,50.671,435.55,136.05,227.957,383.39,97.44,105.79,470.413,501.89,154.39
2023-05-12,171.084,28.3243,304.743,110.26,117.085,117.92,233.81,167.98,61.4928,322.49,50.6547,434.43,134.1,228.322,381.92,97.85,105.78,472.79,504.07,155.96
2023-05-15,170.587,28.9368,305.226,111.2,116.089,116.96,238.86,166.35,62.3357,323.53,50.2607,434.51,135.23,229.732,383.41,97.26,105.07,468.585,502.04,156.01
2023-05-16,170.587,29.1967,307.475,113.4,119.079,120.09,238.82,166.52,62.4954,323.75,49.5657,436.65,134.32,227.424,380.24,98.25,102.52,461.712,496.15,155.74
2023-05-17,171.202,30.1611,310.381,115.5,120.403,121.48,242.485,173.86,64.0572,327.39,49.483,437.47,138.45,229.577,387.0,99.77,104.82,466.612,495.0,155.08
2023-05-18,173.543,31.6603,314.848,118.15,122.386,123.52,246.85,176.89,66.0478,329.76,50.1247,437.89,139.5,230.514,392.02,102.34,105.77,461.241,498.1,152.53
2023-05-19,173.652,31.2465,314.671,116.25,122.317,123.25,245.64,180.14,66.4717,330.39,49.6087,442.38,139.18,230.229,385.57,102.84,106.26,460.846,496.52,153.17
2023-05-22,172.7,31.1586,317.479,115.01,124.598,125.87,248.32,188.87,66.0935,329.13,49.172,433.99,138.03,228.224,384.53,101.77,104.97,462.579,491.87,149.16
2023-05-23,170.084,30.671,311.626,114.99,122.117,123.29,246.74,185.77,66.8856,323.11,49.0793,423.21,136.59,221.613,373.75,98.54,106.4,461.442,484.87,147.55
2023-05-24,170.359,30.521,310.233,116.75,120.463,121.64,249.21,182.9,66.2066,320.2,48.8543,425.77,135.34,219.314,368.5,98.32,107.59,462.78,482.76,146.33
2023-05-25,171.5,37.959,322.163,115.0,123.034,124.35,252.69,184.47,71.007,319.02,48.3677,427.31,135.67,220.428,370.04,104.29,105.66,459.767,486.55,145.39
2023-05-26,173.917,38.9244,329.053,120.11,124.16,125.43,262.04,193.17,79.1843,320.6,48.4537,425.79,136.94,222.037,374.37,104.08,104.97,463.444,507.26,145.4
2023-05-30,175.773,40.0886,327.393,121.66,123.223,124.64,262.52,201.16,78.2694,322.19,48.3347,427.24,137.46,218.711,367.5,105.15,104.04,461.837,508.03,143.18
2023-05-31,175.723,37.813,324.604,120.58,122.426,123.37,264.72,203.93,78.7195,321.08,48.6027,429.46,135.71,218.109,365.02,105.94,102.18,468.95,511.56,142.5
2023-06-01,178.538,39.7478,328.747,122.77,123.273,124.37,272.61,207.52,76.9649,323.12,48.7813,436.49,137.58,223.507,370.88,105.99,103.36,475.1,512.6,143.96
2023-06-02,179.391,39.3051,331.533,124.25,124.22,125.23,272.61,213.97,79.1132,329.48,49.248,442.33,140.47,225.768,373.73,105.89,105.76,480.829,512.59,146.52
2023-06-05,178.033,39.1493,332.067,125.3,125.555,126.63,271.39,217.61,78.168,328.58,49.5723,444.26,139.09,223.774,370.52,106.93,105.29,479.488,518.25,145.94
2023-06-06,177.666,38.6324,329.835,126.61,126.85,127.91,271.12,221.31,76.9697,333.41,49.5657,443.07,139.34,225.205,379.96,107.1,106.15,469.269,516.26,144.49
2023-06-07,176.288,37.4579,319.653,121.23,122.058,122.94,263.6,224.57,77.226,335.42,49.6387,436.37,140.69,222.293,371.39,105.25,108.53,464.031,511.23,144.8
2023-06-08,179.013,38.4924,321.511,124.25,121.699,122.67,264.58,234.86,78.3532,335.95,50.3567,445.66,140.73,220.103,367.59,107.48,108.19,471.829,520.09,146.44
2023-06-09,179.401,38.7524,323.023,123.43,121.788,122.87,264.95,244.4,78.3942,335.29,50.6613,446.04,141.01,220.606,369.22,109.85,107.39,475.09,517.28,146.56
2023-06-12,182.207,39.464,328.025,126.57,123.193,124.35,271.05,249.83,83.3377,333.6,50.9953,445.31,141.0,223.182,375.31,116.43,106.42,474.099,520.97,145.41
2023-06-13,181.731,41.0034,330.438,126.66,123.383,124.43,271.32,258.71,82.9247,336.39,51.3923,445.72,142.02,220.448,371.38,116.68,106.44,472.868,522.02,145.06
2023-06-14,182.364,42.9775,333.452,126.42,123.223,124.38,273.35,256.79,86.3404,335.9,51.912,447.72,141.49,220.488,374.76,122.27,105.16,442.598,527.2,146.42
2023-06-15,184.408,42.6338,344.088,127.11,124.638,125.79,281.83,255.9,86.0726,339.82,52.1963,453.93,143.09,223.182,379.04,126.55,105.89,450.241,529.18,148.45
2023-06-16,183.327,42.6726,338.385,125.49,123.083,124.06,281.0,260.54,84.5799,338.31,51.4687,447.71,143.26,225.886,376.53,125.46,105.13,443.091,523.65,149.54
2023-06-20,183.416,43.7881,334.155,125.78,122.655,123.85,284.33,274.45,84.5721,338.67,51.0153,451.95,142.53,223.477,374.62,122.04,102.72,453.624,519.7,148.16
2023-06-21,182.374,43.0255,329.716,124.83,120.114,121.26,281.64,259.46,83.0274,338.61,51.1143,453.0,142.32,224.248,376.14,122.1,103.87,460.737,519.62,149.44
2023-06-22,185.389,43.0055,335.795,130.15,122.705,123.87,284.88,264.61,82.5152,336.96,51.5413,457.68,139.58,225.373,377.8,120.58,103.3,462.96,524.2,149.95
2023-06-23,185.072,42.1898,331.158,129.33,121.898,123.02,288.73,256.6,80.5288,335.25,51.4453,458.84,138.85,226.516,379.81,118.64,102.4,460.979,524.44,148.46
2023-06-26,183.675,40.6136,324.813,127.33,117.912,119.09,278.47,241.05,80.4778,334.12,51.3097,452.76,139.19,223.309,377.42,116.78,104.29,462.969,523.42,148.61
2023-06-27,186.44,41.8569,330.714,129.18,117.902,119.01,287.05,250.21,83.1,335.34,51.1243,464.5,139.2,224.338,381.79,117.84,104.55,466.352,530.33,150.02
2023-06-28,187.619,41.0984,331.978,129.04,119.746,121.08,285.29,256.24,83.0549,334.15,51.4023,458.7,138.59,224.947,380.23,116.53,105.4,458.514,532.8,149.99
2023-06-29,187.956,40.8034,331.188,127.9,118.669,120.01,281.53,257.5,84.4879,336.91,51.0547,464.49,143.43,231.225,387.67,117.78,106.7,460.436,531.69,149.38
2023-06-30,192.298,42.2828,336.616,130.36,119.268,120.97,286.98,261.77,84.9638,341.0,52.0143,468.98,145.44,234.342,393.3,119.09,107.25,464.496,538.38,151.74
2023-07-03,190.801,42.3938,334.095,130.22,119.467,120.56,286.02,279.82,85.8463,342.0,52.3523,461.42,146.61,234.825,393.96,117.15,107.46,461.829,541.04,152.5
2023-07-05,189.682,42.2978,334.253,130.38,121.31,122.63,294.37,282.48,84.4184,341.56,52.3223,465.7,144.64,236.285,394.73,115.96,106.91,455.393,541.13,152.24
2023-07-06,190.157,42.0838,337.337,128.36,119.676,120.93,291.99,276.54,83.0609,341.46,51.9913,463.21,143.21,235.723,393.14,115.45,102.92,453.594,537.37,151.99
2023-07-07,189.038,42.4838,333.333,129.78,119.049,120.14,290.53,274.43,82.9383,340.9,50.7933,452.08,144.34,233.326,388.68,114.61,103.16,446.077,525.05,148.8
2023-07-10,186.985,42.1608,328.005,127.13,116.03,116.87,294.1,269.61,85.9727,341.13,51.2533,453.16,145.15,235.014,392.16,114.38,104.69,447.497,527.01,148.86
2023-07-11,186.46,42.3858,328.638,128.78,116.717,117.71,298.29,269.79,86.396,343.37,51.1773,439.39,147.42,237.372,397.8,114.88,105.97,447.342,529.64,148.08
2023-07-12,188.136,43.882,333.314,130.8,118.501,119.62,309.34,271.99,87.1698,345.35,51.3063,440.6,148.15,239.009,400.69,116.02,106.49,436.527,538.0,148.85
2023-07-13,188.899,45.9561,338.71,134.3,124.09,124.83,313.41,277.9,87.21,343.54,51.0053,434.7,148.87,240.095,400.56,117.45,104.54,432.712,538.45,148.95
2023-07-14,189.048,45.4485,341.261,134.68,124.967,125.7,308.87,281.38,87.0355,341.09,51.1807,449.46,149.77,239.946,402.51,119.27,100.94,464.042,546.7,150.05
2023-07-17,192.318,46.4399,341.745,133.56,124.2,125.06,310.62,290.38,89.1679,344.25,51.2433,447.14,153.38,240.766,402.2,118.89,101.38,467.821,552.96,148.99
2023-07-18,192.061,47.4724,355.346,132.83,123.313,124.08,312.05,293.34,88.4901,345.34,51.1507,451.2,153.66,237.589,398.16,120.77,100.92,483.206,553.59,149.27
2023-07-19,193.42,47.0557,350.987,135.36,121.589,122.78,316.01,291.26,88.2883,342.43,51.1673,453.56,154.25,238.23,398.27,118.69,101.62,486.783,554.11,150.29
2023-07-20,191.466,45.4994,342.872,129.96,118.769,119.53,302.52,262.9,87.012,346.61,52.1137,463.82,156.15,236.454,398.06,115.88,103.41,487.305,556.96,150.56
2023-07-21,190.286,44.2888,339.808,130.0,119.586,120.31,294.26,260.02,87.8358,345.76,52.4083,462.04,154.95,236.089,397.49,117.65,103.89,489.517,557.86,152.93
2023-07-24,191.09,44.5917,341.132,128.8,121.091,121.88,291.61,269.06,88.3099,349.63,52.7163,459.32,158.0,237.56,404.79,118.07,105.52,491.593,563.93,153.42
2023-07-25,191.953,45.6584,346.935,129.13,121.768,122.79,294.47,265.28,89.9162,347.58,52.673,457.54,156.82,235.537,401.28,117.95,105.68,493.77,565.19,153.78
2023-07-26,192.825,45.4315,333.876,128.15,128.803,129.66,298.57,264.35,87.4772,349.8,52.8617,453.59,157.76,233.966,402.41,115.5,105.09,490.939,566.17,153.94
2023-07-27,191.554,45.8791,326.909,128.25,128.933,129.87,311.71,255.71,87.5204,349.31,52.6697,454.99,156.02,231.341,394.5,116.4,105.42,488.262,561.83,152.11
2023-07-28,194.144,46.7288,334.47,132.21,132.102,133.01,325.48,266.44,88.1335,349.81,52.918,458.48,156.91,232.636,392.96,115.99,104.16,486.019,563.32,156.41
2023-07-31,194.757,46.7078,332.048,133.68,132.24,133.11,318.6,267.43,88.0219,351.96,52.9017,454.55,157.96,234.588,394.28,117.23,107.24,489.362,560.67,156.3
2023-08-01,193.919,46.4859,332.464,131.69,131.075,131.89,322.71,261.07,90.113,352.26,52.653,453.09,157.18,236.613,397.07,117.91,106.62,487.788,555.47,156.25
2023-08-02,190.921,44.249,323.725,128.21,127.916,128.64,314.31,254.11,87.4,351.19,52.6897,454.48,155.4,234.422,390.02,115.71,105.29,487.844,552.35,156.59
2023-08-03,189.523,44.4947,322.896,128.91,127.986,128.77,313.19,259.32,86.6829,353.81,52.703,449.16,156.35,235.606,393.01,114.55,107.12,487.901,557.69,157.0
2023-08-04,180.423,44.6597,324.0,139.57,127.647,128.54,310.73,253.86,86.3567,349.99,52.3983,449.49,156.02,235.831,391.35,114.44,107.42,485.844,552.04,155.28
2023-08-07,177.31,45.396,326.306,142.22,131.055,131.94,316.56,251.45,87.8662,362.58,53.1097,454.08,156.76,238.318,396.87,116.1,107.2,493.585,558.41,156.92
2023-08-08,178.251,44.6437,322.292,139.94,130.925,131.84,312.64,249.7,86.5047,363.73,53.163,521.6,155.88,236.129,393.19,115.23,107.73,488.87,556.12,157.09
2023-08-09,176.656,42.5348,318.516,137.85,129.191,130.15,305.21,242.19,83.3281,358.02,53.249,526.23,153.79,236.593,393.67,113.1,109.56,485.246,559.7,156.89
2023-08-10,176.437,42.3688,319.208,138.56,129.221,130.21,305.74,245.34,82.5613,356.98,53.2223,521.34,153.56,237.432,397.14,112.99,110.12,486.569,561.49,156.11
2023-08-11,176.497,40.8364,317.31,138.41,129.092,130.17,301.64,242.65,81.2742,358.35,53.5347,528.28,154.45,237.313,394.98,113.06,111.83,490.949,562.96,157.02
2023-08-14,178.155,43.7332,320.305,140.57,130.855,131.83,306.19,239.76,83.6582,358.48,53.136,538.0,154.77,240.142,398.58,115.57,111.92,493.77,561.47,155.79
2023-08-15,176.159,43.92,318.149,137.67,129.311,130.27,301.95,232.96,82.5241,354.5,52.8637,546.62,150.83,237.106,394.45,117.29,108.16,489.67,558.51,154.79
2023-08-16,175.285,43.4663,317.378,135.07,128.235,129.11,294.29,225.6,81.5906,354.11,52.8903,546.24,150.19,236.573,394.37,115.34,106.34,486.646,559.05,153.21
2023-08-17,172.735,43.3238,313.891,133.98,129.451,130.46,285.09,219.22,81.0137,353.19,51.7047,537.66,148.63,234.674,392.62,114.88,108.4,477.368,547.11,152.11
2023-08-18,173.22,43.2793,313.494,133.22,126.999,128.11,283.25,215.49,80.8902,352.56,52.4487,546.43,148.97,235.466,392.17,116.46,110.04,481.699,544.94,152.54
2023-08-21,174.561,46.9457,318.844,134.68,127.906,128.93,289.9,231.28,84.7397,352.09,52.309,550.05,149.48,236.74,393.2,116.59,108.71,480.964,543.21,151.77
2023-08-22,175.941,45.6474,319.419,134.25,128.614,129.69,287.6,233.19,83.8238,350.57,52.143,553.66,146.38,237.837,397.84,116.54,108.1,475.803,538.37,151.83
2023-08-23,179.801,47.0947,323.917,135.52,131.892,133.21,294.24,236.86,85.8602,354.26,52.505,553.36,147.37,239.548,401.06,117.84,107.15,473.0,540.86,153.25
2023-08-24,175.097,47.1417,316.953,131.84,129.311,130.42,286.75,230.04,83.6936,354.3,52.103,548.0,147.23,236.75,397.67,112.91,106.35,471.705,531.71,152.54
2023-08-25,177.311,45.9971,319.934,133.26,129.411,130.69,285.5,238.59,83.435,355.93,52.412,553.65,147.05,239.814,402.89,116.06,108.25,472.691,534.01,153.54
2023-08-28,178.879,46.8138,320.646,133.14,130.537,131.79,290.26,238.82,84.342,355.55,52.711,553.92,147.56,241.06,407.44,116.84,109.16,474.78,536.19,153.78
2023-08-29,182.781,48.7618,325.312,134.91,134.084,135.49,297.99,257.18,87.1678,358.29,53.1527,553.9,148.76,242.554,411.65,120.65,109.81,476.276,542.77,153.87
2023-08-30,186.284,49.2417,325.688,135.07,135.389,136.93,295.1,256.9,87.398,361.06,53.5347,547.99,148.16,243.433,413.91,121.12,110.88,475.021,542.26,154.04
2023-08-31,186.504,49.3326,324.668,138.01,135.679,137.35,295.89,258.08,90.3962,360.2,54.0027,554.2,146.33,242.889,412.64,120.39,111.19,460.572,549.28,154.34
2023-09-01,188.082,48.487,325.56,138.12,135.169,136.8,296.38,245.01,85.4625,362.46,53.6573,557.11,146.82,245.292,415.57,120.93,113.52,460.245,544.25,154.51
2023-09-05,188.321,48.5259,330.404,137.27,135.279,136.71,300.15,256.49,85.4282,360.47,53.2257,558.19,145.2,242.554,411.5,123.98,113.53,464.661,544.73,152.44
2023-09-06,181.578,47.0436,329.74,135.36,133.974,135.37,299.17,251.92,85.438,361.67,53.6243,559.95,144.96,243.365,413.18,124.33,114.51,460.922,546.69,152.14
2023-09-07,176.268,46.2237,326.798,137.85,134.772,136.2,298.67,251.49,83.9453,361.8,54.2883,573.23,143.72,244.333,414.62,125.09,113.95,468.525,548.62,153.59
2023-09-08,176.884,45.5552,331.116,138.23,135.887,137.2,297.89,248.5,83.9962,363.15,54.388,586.46,143.83,244.482,414.84,126.32,115.61,466.431,551.19,152.93
2023-09-11,178.055,45.1612,334.751,143.1,136.426,137.74,307.56,273.58,84.1519,365.52,54.5773,595.56,144.46,244.413,416.69,126.71,114.16,465.082,558.78,154.75
2023-09-12,175.018,44.8534,328.64,141.23,134.851,136.07,301.66,267.48,82.7198,367.78,54.637,599.3,146.34,244.492,416.27,109.61,117.49,465.587,558.79,152.03
2023-09-13,172.943,45.4682,332.89,144.85,136.216,137.5,305.06,271.3,83.5437,367.82,54.6503,598.88,146.41,245.015,416.3,111.84,116.44,465.528,559.76,153.09
2023-09-14,174.462,45.5642,335.505,144.72,137.601,138.99,311.72,276.04,85.3763,369.5,54.8797,591.61,149.25,238.756,413.34,113.66,118.52,469.177,564.77,154.77
2023-09-15,173.737,43.8836,327.105,140.39,136.903,138.3,300.31,274.39,83.4212,367.86,54.677,575.66,148.81,238.331,414.31,113.91,116.7,472.183,556.36,153.47
2023-09-18,176.675,43.9496,325.956,139.98,137.711,138.96,302.55,265.28,83.2567,370.43,54.2717,571.28,149.12,241.881,417.13,112.21,117.64,471.562,562.72,154.05
2023-09-19,177.767,43.5039,325.55,137.63,137.541,138.83,305.07,266.5,83.1783,370.48,54.2583,574.96,148.93,240.794,413.53,112.77,117.33,466.324,564.35,153.6
